Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
2458,15400,15400,771,472.264,298.736,0.623948,771,107940,107940,103622,0,0,0,165795,0,220000,100,0,0,0,
2459,16060,16060,870,588.986,281.014,0.655369,870,121800,121800,116928,0,0,0,165795,0,220000,100,0,0,0,
2460,17740,17740,893,632.763,260.237,0.672032,893,125020,125020,120000,0,0,0,165795,0,220000,100,0,0,0,
2461,20040,20040,855,632.355,222.645,0.689778,855,119700,119700,114912,0,0,0,165795,0,220000,100,0,0,0,
2462,23300,23300,772,609.978,162.022,0.724362,772,108080,108080,103757,0,0,0,165795,0,220000,100,0,0,0,
2463,27560,27560,608,492.302,115.698,0.742032,608,85120,85120,81715.2,0,0,0,165795,0,220000,100,0,0,0,
2464,33060,33060,416,347.36,68.64,0.804406,416,58240,58240,55910.4,0,0,0,165795,0,220000,100,0,0,0,
2465,41060,41060,210,120.012,23.7614,0.8,143.774,20128.3,42770.8,41060,22642.5,0,0,165795,22642.5,196264,89.211,0,0,0,
2466,41800,41800,35,0,0,0.8,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,0,0,
2467,42400,42400,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,255000,51,
2468,45300,45300,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,66000,318360,63.672,
2469,43080,43080,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,66000,381720,76.344,
2470,34820,34820,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,66000,445080,89.016,
2471,26400,26400,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,57208.3,500000,100,
2472,17760,17760,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,500000,100,
2473,14000,14000,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,500000,100,
2474,11640,11640,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,500000,100,
2475,9640,9640,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,500000,100,
2476,9260,9260,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,0,0,
2477,10180,10180,0,0,0,0,0,0,0,0,0,24881.9,0,143152,0,196264,89.211,0,0,0,
2478,13600,13600,41,0.976137,40.0239,0.240343,41,5740,0,0,-5740,24881.9,5740,143152,0,201740,91.6999,0,0,0,
2479,19160,19160,216,43.0225,172.977,0.424959,216,30240,11098.1,10654.2,-19141.9,19141.9,19141.9,148376,0,220000,100,0,0,0,
2480,17560,17560,380,105.381,274.619,0.468392,380,53200,53200,51072,0,0,0,165795,0,220000,100,0,0,0,
2481,15200,15200,476,115.141,360.859,0.449505,476,66640,66640,63974.4,0,0,0,165795,0,220000,100,0,0,0,
2482,15680,15680,630,228.488,401.512,0.510378,630,88200,88200,84672,0,0,0,165795,0,220000,100,0,0,0,
2483,17620,17620,594,142.152,451.848,0.448083,594,83160,83160,79833.6,0,0,0,165795,0,220000,100,0,0,0,
2484,18940,18940,544,95.3663,448.634,0.410092,544,76160,76160,73113.6,0,0,0,165795,0,220000,100,0,0,0,
2485,20480,20480,509,90.3337,418.666,0.411483,509,71260,71260,68409.6,0,0,0,165795,0,220000,100,0,0,0,
2486,21960,21960,580,254.745,325.255,0.545558,580,81200,81200,77952,0,0,0,165795,0,220000,100,0,0,0,
2487,25300,25300,421,157.205,263.795,0.51541,421,58940,58940,56582.4,0,0,0,165795,0,220000,100,0,0,0,
2488,28700,28700,359,269.875,89.125,0.697266,359,50260,50260,48249.6,0,0,0,165795,0,220000,100,0,0,0,
2489,34580,34580,181,118.767,23.5149,0.8,142.282,19919.5,36020.8,34580,16101.4,0,0,165795,16101.4,203121,92.3278,0,0,0,
2490,36280,36280,49,0,0,0.8,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,0,0,
2491,35820,35820,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,255000,51,
2492,38540,38540,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,66000,318360,63.672,
2493,38940,38940,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,66000,381720,76.344,
2494,31160,31160,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,66000,445080,89.016,
2495,22340,22340,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,57208.3,500000,100,
2496,14120,14120,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,500000,100,
2497,10560,10560,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,500000,100,
2498,9640,9640,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,500000,100,
2499,9360,9360,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,500000,100,
2500,9200,9200,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,0,0,
2501,10100,10100,0,0,0,0,0,0,0,0,0,17693.8,0,149693,0,203121,92.3278,0,0,0,
2502,13380,13380,54,3.34453,50.6555,0.314165,54,7560,0,0,-7560,17693.8,7560,149693,0,210333,95.6059,0,0,0,
2503,18720,18720,224,50.4267,173.573,0.440133,224,31360,21226.2,20377.2,-10133.8,10133.8,10133.8,156573,0,220000,100,0,0,0,
2504,16900,16900,439,188.524,250.476,0.541139,439,61460,61460,59001.6,0,0,0,165795,0,220000,100,0,0,0,
2505,14300,14300,619,326.282,292.718,0.584943,619,86660,86660,83193.6,0,0,0,165795,0,220000,100,0,0,0,
2506,14360,14360,771,474.471,296.529,0.625293,771,107940,107940,103622,0,0,0,165795,0,220000,100,0,0,0,
2507,14540,14540,857,566.643,290.357,0.647405,857,119980,119980,115181,0,0,0,165795,0,220000,100,0,0,0,
2508,14060,14060,891,632.676,258.324,0.67285,891,124740,124740,119750,0,0,0,165795,0,220000,100,0,0,0,
2509,15100,15100,852,630.737,221.263,0.690203,852,119280,119280,114509,0,0,0,165795,0,220000,100,0,0,0,
2510,17460,17460,743,562.439,180.561,0.700623,743,104020,104020,99859.2,0,0,0,165795,0,220000,100,0,0,0,
2511,20940,20940,570,430.935,139.065,0.700004,570,79800,79800,76608,0,0,0,165795,0,220000,100,0,0,0,
2512,27460,27460,428,357.38,70.62,0.834956,428,59920,59920,57523.2,0,0,0,165795,0,220000,100,0,0,0,
2513,33140,33140,222,117.544,23.2726,0.8,140.816,19714.3,34520.8,33140,14806.6,0,0,165795,14806.6,204479,92.9448,0,0,0,
2514,34040,34040,46,0,0,0.8,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,0,0,
2515,34120,34120,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,255000,51,
2516,34380,34380,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,66000,318360,63.672,
2517,30080,30080,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,66000,381720,76.344,
2518,24400,24400,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,66000,445080,89.016,
2519,18680,18680,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,57208.3,500000,100,
2520,12720,12720,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,500000,100,
2521,10560,10560,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,500000,100,
2522,9640,9640,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,500000,100,
2523,9360,9360,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,500000,100,
2524,9200,9200,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,0,0,
2525,10100,10100,0,0,0,0,0,0,0,0,0,16270.9,0,150988,0,204479,92.9448,0,0,0,
2526,13380,13380,56,3.90344,52.0966,0.323448,56,7840,0,0,-7840,16270.9,7840,150988,0,211957,96.3443,0,0,0,
2527,18720,18720,226,52.2407,173.759,0.443541,226,31640,23209.1,22280.7,-8430.94,8430.94,8430.94,158122,0,220000,100,0,0,0,
2528,16900,16900,441,191.848,249.152,0.543667,441,61740,61740,59270.4,0,0,0,165795,0,220000,100,0,0,0,
2529,14300,14300,626,339.794,286.206,0.591994,626,87640,87640,84134.4,0,0,0,165795,0,220000,100,0,0,0,
2530,14360,14360,777,487.338,289.662,0.630881,777,108780,108780,104429,0,0,0,165795,0,220000,100,0,0,0,
2531,14540,14540,864,582.018,281.982,0.653656,864,120960,120960,116122,0,0,0,165795,0,220000,100,0,0,0,
2532,15380,15380,895,642.332,252.668,0.677073,895,125300,125300,120000,0,0,0,165795,0,220000,100,0,0,0,
2533,16740,16740,861,649.543,211.457,0.698962,861,120540,120540,115718,0,0,0,165795,0,220000,100,0,0,0,
2534,18900,18900,770,611.71,158.29,0.727906,770,107800,107800,103488,0,0,0,165795,0,220000,100,0,0,0,
2535,22300,22300,629,523.412,105.588,0.774875,629,88060,88060,84537.6,0,0,0,165795,0,220000,100,0,0,0,
2536,27120,27120,428,357.38,70.62,0.838628,428,59920,59920,57523.2,0,0,0,165795,0,220000,100,0,0,0,
2537,33600,33600,218,116.343,23.035,0.8,139.378,19512.9,35000,33600,15487.1,0,0,165795,15487.1,203765,92.6205,0,0,0,
2538,35860,35860,48,0,0,0.8,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,0,0,
2539,37480,37480,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,255000,51,
2540,41100,41100,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,66000,318360,63.672,
2541,39980,39980,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,66000,381720,76.344,
2542,32180,32180,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,66000,445080,89.016,
2543,24040,24040,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,57208.3,500000,100,
2544,16040,16040,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,500000,100,
2545,10560,10560,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,500000,100,
2546,9640,9640,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,500000,100,
2547,9360,9360,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,500000,100,
2548,9200,9200,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,0,0,
2549,10100,10100,0,0,0,0,0,0,0,0,0,17018.8,0,150308,0,203765,92.6205,0,0,0,
2550,13380,13380,49,1.94908,47.0509,0.281063,49,6860,0,0,-6860,17018.8,6860,150308,0,210309,95.5951,0,0,0,
2551,18720,18720,234,60.5996,173.4,0.45875,234,32760,22601.2,21697.2,-10158.8,10158.8,10158.8,156550,0,220000,100,0,0,0,
2552,16900,16900,452,210.364,241.636,0.557332,452,63280,63280,60748.8,0,0,0,165795,0,220000,100,0,0,0,
2553,14300,14300,635,357.305,277.695,0.600981,635,88900,88900,85344,0,0,0,165795,0,220000,100,0,0,0,
2554,14360,14360,755,445.909,309.091,0.613749,755,105700,105700,101472,0,0,0,165795,0,220000,100,0,0,0,
2555,14540,14540,866,587.616,278.384,0.656159,866,121240,121240,116390,0,0,0,165795,0,220000,100,0,0,0,
2556,16640,16640,896,646.203,249.797,0.679055,896,125440,125440,120000,0,0,0,165795,0,220000,100,0,0,0,
2557,19180,19180,862,653.368,208.632,0.701262,862,120680,120680,115853,0,0,0,165795,0,220000,100,0,0,0,
2558,23100,23100,776,623.088,152.912,0.73543,776,108640,108640,104294,0,0,0,165795,0,220000,100,0,0,0,
2559,27060,27060,633,528.122,104.878,0.78224,633,88620,88620,85075.2,0,0,0,165795,0,220000,100,0,0,0,
2560,33040,33040,437,364.895,72.105,0.860006,437,61180,61180,58732.8,0,0,0,165795,0,220000,100,0,0,0,
2561,42200,42200,229,115.167,22.8021,0.8,137.969,19315.7,43958.3,42200,24642.7,0,0,165795,24642.7,194167,88.2579,0,0,0,
2562,43200,43200,42,0,0,0.8,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,0,0,
2563,44200,44200,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,255000,51,
2564,45920,45920,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,66000,318360,63.672,
2565,43860,43860,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,66000,381720,76.344,
2566,35220,35220,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,66000,445080,89.016,
2567,26460,26460,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,57208.3,500000,100,
2568,16900,16900,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,500000,100,
2569,14060,14060,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,500000,100,
2570,11920,11920,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,500000,100,
2571,9940,9940,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,500000,100,
2572,9200,9200,0,0,0,0,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,0,0,
2573,10100,10100,1,0,0,0.8,0,0,0,0,0,27079.9,0,141152,0,194167,88.2579,0,0,0,
2574,13380,13380,67,9.00025,57.9997,0.381778,67,9380,0,0,-9380,27079.9,9380,141152,0,203115,92.3252,0,0,0,
2575,18720,18720,245,73.4485,171.552,0.479854,245,34300,16600.1,15936.1,-17699.9,17699.9,17699.9,149688,0,220000,100,0,0,0,
2576,16900,16900,461,226.136,234.864,0.568576,461,64540,64540,61958.4,0,0,0,165795,0,220000,100,0,0,0,
2577,14340,14340,642,371.304,270.696,0.608121,642,89880,89880,86284.8,0,0,0,165795,0,220000,100,0,0,0,
2578,17540,17540,789,513.332,275.668,0.642181,789,110460,110460,106042,0,0,0,165795,0,220000,100,0,0,0,
2579,19260,19260,898,651.432,246.568,0.681457,898,125720,125720,120000,0,0,0,165795,0,220000,100,0,0,0,
2580,21360,21360,710,301.674,408.326,0.539079,710,99400,99400,95424,0,0,0,165795,0,220000,100,0,0,0,
2581,24920,24920,843,619.951,223.049,0.687277,843,118020,118020,113299,0,0,0,165795,0,220000,100,0,0,0,
2582,28500,28500,713,512.174,200.826,0.677436,713,99820,99820,95827.2,0,0,0,165795,0,220000,100,0,0,0,
2583,32280,32280,623,517.776,105.224,0.772285,623,87220,87220,83731.2,0,0,0,165795,0,220000,100,0,0,0,
2584,39280,39280,398,332.36,65.6404,0.786654,398,55720,55720,53491.2,0,0,0,165795,0,220000,100,0,0,0,
2585,45760,45760,177,114.016,22.5743,0.8,136.591,19122.7,47666.7,45760,28544,0,0,165795,28544,190078,86.399,0,0,0,
2586,46320,46320,46,0,0,0.8,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,0,0,
2587,46080,46080,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,255000,51,
2588,48000,48000,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,66000,318360,63.672,
2589,46440,46440,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,66000,381720,76.344,
2590,37180,37180,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,66000,445080,89.016,
2591,28680,28680,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,57208.3,500000,100,
2592,19940,19940,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,500000,100,
2593,14720,14720,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,500000,100,
2594,9640,9640,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,500000,100,
2595,9360,9360,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,500000,100,
2596,9200,9200,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,0,0,
2597,10100,10100,0,0,0,0,0,0,0,0,0,31367,0,137251,0,190078,86.399,0,0,0,
2598,13380,13380,52,2.48078,49.5192,0.294448,52,7280,0,0,-7280,31367,7280,137251,0,197022,89.5557,0,0,0,
2599,18720,18720,248,77.0622,170.938,0.485316,248,34720,10633,10207.7,-24087,24087,24087,143875,0,220000,100,0,0,0,
2600,16900,16900,461,226.329,234.671,0.568763,461,64540,64540,61958.4,0,0,0,165795,0,220000,100,0,0,0,
2601,14300,14300,640,368.26,271.74,0.606773,640,89600,89600,86016,0,0,0,165795,0,220000,100,0,0,0,
2602,15600,15600,779,495.059,283.941,0.634853,779,109060,109060,104698,0,0,0,165795,0,220000,100,0,0,0,
2603,17480,17480,870,598.902,271.098,0.661253,870,121800,121800,116928,0,0,0,165795,0,220000,100,0,0,0,
2604,18960,18960,897,652.069,244.931,0.68233,897,125580,125580,120000,0,0,0,165795,0,220000,100,0,0,0,
2605,21260,21260,852,638.93,213.07,0.696118,852,119280,119280,114509,0,0,0,165795,0,220000,100,0,0,0,
2606,23520,23520,551,216.957,334.043,0.524847,551,77140,77140,74054.4,0,0,0,165795,0,220000,100,0,0,0,
2607,26400,26400,464,236.325,227.675,0.576976,464,64960,64960,62361.6,0,0,0,165795,0,220000,100,0,0,0,
2608,29560,29560,416,347.36,68.64,0.82577,416,58240,58240,55910.4,0,0,0,165795,0,220000,100,0,0,0,
2609,35320,35320,179,112.892,22.3518,0.8,135.244,18934.2,36791.7,35320,17857.5,0,0,165795,17857.5,201280,91.491,0,0,0,
2610,36200,36200,52,0,0,0.8,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,0,0,
2611,37140,37140,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,255000,51,
2612,36380,36380,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,66000,318360,63.672,
2613,32060,32060,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,66000,381720,76.344,
2614,24400,24400,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,66000,445080,89.016,
2615,18680,18680,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,57208.3,500000,100,
2616,12720,12720,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,500000,100,
2617,10640,10640,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,500000,100,
2618,9680,9680,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,500000,100,
2619,9380,9380,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,500000,100,
2620,9260,9260,0,0,0,0,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,0,0,
2621,10180,10180,1,0,0,0.8,0,0,0,0,0,19623.6,0,147937,0,201280,91.491,0,0,0,
2622,13600,13600,68,9.22381,58.7762,0.382755,68,9520,0,0,-9520,19623.6,9520,147937,0,210362,95.619,0,0,0,
2623,19160,19160,241,68.1764,172.824,0.471267,241,33740,23636.4,22690.9,-10103.6,10103.6,10103.6,156600,0,220000,100,0,0,0,
2624,17560,17560,457,219.552,237.448,0.564053,457,63980,63980,61420.8,0,0,0,165795,0,220000,100,0,0,0,
2625,15200,15200,639,367.167,271.833,0.606403,639,89460,89460,85881.6,0,0,0,165795,0,220000,100,0,0,0,
2626,15400,15400,786,510.131,275.869,0.641403,786,110040,110040,105638,0,0,0,165795,0,220000,100,0,0,0,
2627,15600,15600,879,618.215,260.785,0.669172,879,123060,123060,118138,0,0,0,165795,0,220000,100,0,0,0,
2628,16340,16340,922,700.83,221.17,0.702671,922,129080,129080,120000,0,0,0,165795,0,220000,100,0,0,0,
2629,18340,18340,887,702.944,184.056,0.726295,887,124180,124180,119213,0,0,0,165795,0,220000,100,0,0,0,
2630,20900,20900,799,660.234,138.766,0.763014,799,111860,111860,107386,0,0,0,165795,0,220000,100,0,0,0,
2631,24120,24120,653,545.255,107.745,0.814514,653,91420,91420,87763.2,0,0,0,165795,0,220000,100,0,0,0,
2632,27980,27980,446,372.41,73.59,0.889094,446,62440,62440,59942.4,0,0,0,165795,0,220000,100,0,0,0,
2633,34480,34480,237,111.796,22.1348,0.8,133.931,18750.4,35916.7,34480,17166.3,0,0,165795,17166.3,202005,91.8204,0,0,0,
2634,36700,36700,50,0,0,0.8,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,0,0,
2635,38000,38000,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,255000,51,
2636,40100,40100,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,66000,318360,63.672,
2637,39640,39640,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,66000,381720,76.344,
2638,31460,31460,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,66000,445080,89.016,
2639,22920,22920,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,57208.3,500000,100,
2640,15320,15320,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,500000,100,
2641,11500,11500,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,500000,100,
2642,9680,9680,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,500000,100,
2643,9380,9380,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,500000,100,
2644,9260,9260,0,0,0,0,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,0,0,
2645,10180,10180,5,0,0,0.8,0,0,0,0,0,18864.1,0,148628,0,202005,91.8204,0,0,0,
2646,13600,13600,77,16.1142,60.8858,0.430973,77,10780,0,0,-10780,18864.1,10780,148628,0,212288,96.4947,0,0,0,
2647,19160,19160,264,98.866,165.134,0.515917,264,36960,28875.9,27720.9,-8084.07,8084.07,8084.07,158438,0,220000,100,0,0,0,
2648,17560,17560,490,280.119,209.881,0.605068,490,68600,68600,65856,0,0,0,165795,0,220000,100,0,0,0,
2649,15200,15200,674,435.864,238.136,0.640261,674,94360,94360,90585.6,0,0,0,165795,0,220000,100,0,0,0,
2650,15400,15400,822,581.945,240.055,0.671694,822,115080,115080,110477,0,0,0,165795,0,220000,100,0,0,0,
2651,15600,15600,914,686.651,227.349,0.696963,914,127960,127960,120000,0,0,0,165795,0,220000,100,0,0,0,
2652,15960,15960,949,750.146,198.854,0.72463,949,132860,132860,120000,0,0,0,165795,0,220000,100,0,0,0,
2653,18240,18240,915,748.139,166.861,0.750866,915,128100,128100,120000,0,0,0,165795,0,220000,100,0,0,0,
2654,20520,20520,809,673.092,135.908,0.774533,809,113260,113260,108730,0,0,0,165795,0,220000,100,0,0,0,
2655,25120,25120,659,550.265,108.735,0.824538,659,92260,92260,88569.6,0,0,0,165795,0,220000,100,0,0,0,
2656,30700,30700,452,377.42,74.58,0.904853,452,63280,63280,60748.8,0,0,0,165795,0,220000,100,0,0,0,
2657,38000,38000,238,110.729,21.9235,0.8,132.653,18571.4,39583.3,38000,21011.9,0,0,165795,21011.9,197974,89.988,0,0,0,
2658,39600,39600,45,0,0,0.8,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,0,0,
2659,41380,41380,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,255000,51,
2660,44140,44140,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,66000,318360,63.672,
2661,42580,42580,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,66000,381720,76.344,
2662,33780,33780,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,66000,445080,89.016,
2663,24380,24380,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,57208.3,500000,100,
2664,15920,15920,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,500000,100,
2665,10560,10560,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,500000,100,
2666,9640,9640,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,500000,100,
2667,9360,9360,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,500000,100,
2668,9200,9200,0,0,0,0,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,0,0,
2669,10100,10100,2,0,0,0.8,0,0,0,0,0,23090,0,144783,0,197974,89.988,0,0,0,
2670,13380,13380,60,4.7647,55.2353,0.334039,60,8400,0,0,-8400,23090,8400,144783,0,205987,93.6303,0,0,0,
2671,18720,18720,197,27.2629,169.737,0.384782,197,27580,12890,12374.4,-14690,14690,14690,152427,0,220000,100,0,0,0,
2672,16900,16900,373,98.0646,274.935,0.460842,373,52220,52220,50131.2,0,0,0,165795,0,220000,100,0,0,0,
2673,14300,14300,550,214.387,335.613,0.523022,550,77000,77000,73920,0,0,0,165795,0,220000,100,0,0,0,
2674,14360,14360,738,419.998,318.002,0.603899,738,103320,103320,99187.2,0,0,0,165795,0,220000,100,0,0,0,
2675,15520,15520,701,292.231,408.769,0.535437,701,98140,98140,94214.4,0,0,0,165795,0,220000,100,0,0,0,
2676,18460,18460,753,382.012,370.988,0.57608,753,105420,105420,101203,0,0,0,165795,0,220000,100,0,0,0,
2677,22660,22660,782,510.306,271.694,0.64314,782,109480,109480,105101,0,0,0,165795,0,220000,100,0,0,0,
2678,27340,27340,673,443.038,229.962,0.64597,673,94220,94220,90451.2,0,0,0,165795,0,220000,100,0,0,0,
2679,32240,32240,499,308.113,190.887,0.626265,499,69860,69860,67065.6,0,0,0,165795,0,220000,100,0,0,0,
2680,36460,36460,216,46.3985,169.601,0.434209,216,30240,37979.2,36460,7739.17,0,0,165795,7739.17,211887,96.3123,0,0,0,
2681,43340,43340,102,61.8265,40.1735,0.620956,102,14280,45145.8,43340,30865.8,8504.58,0,158055,30865.8,179531,81.605,0,0,0,
2682,44420,44420,30,0,0,0.8,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,0,0,
2683,45020,45020,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,255000,51,
2684,47580,47580,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,66000,318360,63.672,
2685,47540,47540,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,66000,381720,76.344,
2686,38980,38980,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,66000,445080,89.016,
2687,29140,29140,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,57208.3,500000,100,
2688,20460,20460,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,500000,100,
2689,16540,16540,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,500000,100,
2690,13980,13980,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,500000,100,
2691,12780,12780,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,500000,100,
2692,11700,11700,0,0,0,0,0,0,0,0,0,42423.1,0,127190,0,179531,81.605,0,0,0,
