Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
2147,0.776,0.776,210,2.94803,207.052,0.15598,210,1.05,1.05,0.9975,0,0,0,7.4815,0,10,100,0,0,0,
2148,0.748,0.748,757,355.409,401.591,0.559164,757,3.785,3.785,3.59575,0,0,0,7.4815,0,10,100,0,0,0,
2149,0.735,0.735,131,1.2171,129.783,0.103232,131,0.655,0.655,0.62225,0,0,0,7.4815,0,10,100,0,0,0,
2150,0.715,0.715,119,1.16109,117.839,0.108412,119,0.595,0.595,0.56525,0,0,0,7.4815,0,10,100,0,0,0,
2151,0.743,0.743,269,17.0381,251.962,0.315904,269,1.345,1.345,1.27775,0,0,0,7.4815,0,10,100,0,0,0,
2152,0.828,0.828,311,152.289,158.711,0.568192,311,1.555,1.555,1.47725,0,0,0,7.4815,0,10,100,0,0,0,
2153,1.034,1.034,175,146.125,28.875,0.849994,175,0.875,1.08842,1.034,0.213421,0,0,7.4815,0.213421,9.77749,97.7749,0,0,0,
2154,1.308,1.308,14,0,0,0.8,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,0,0,
2155,1.547,1.547,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,11.5,50,
2156,1.679,1.679,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,3.3,14.635,63.6304,
2157,1.542,1.542,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,3.3,17.77,77.2609,
2158,1.251,1.251,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,3.3,20.905,90.8913,
2159,0.954,0.954,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,2.20526,23,100,
2160,0.649,0.649,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,23,100,
2161,0.549,0.549,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,23,100,
2162,0.509,0.509,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,23,100,
2163,0.502,0.502,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,23,100,
2164,0.499,0.499,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,0,0,
2165,0.547,0.547,0,0,0,0,0,0,0,0,0,0.231979,0,7.26808,0,9.77749,97.7749,0,0,0,
2166,0.733,0.733,28,0.468979,27.531,0.186103,28,0.14,0,0,-0.14,0.231979,0.14,7.26808,0,9.91178,99.1178,0,0,0,
2167,0.977,0.977,171,15.4831,155.517,0.345129,171,0.855,0.763021,0.72487,-0.0919794,0.0919794,0.0919794,7.39688,0,10,100,0,0,0,
2168,0.876,0.876,382,109.766,272.234,0.473551,382,1.91,1.91,1.8145,0,0,0,7.4815,0,10,100,0,0,0,
2169,0.727,0.727,557,218.369,338.631,0.524061,557,2.785,2.785,2.64575,0,0,0,7.4815,0,10,100,0,0,0,
2170,0.732,0.732,700,332.374,367.626,0.561548,700,3.5,3.5,3.325,0,0,0,7.4815,0,10,100,0,0,0,
2171,0.727,0.727,812,461.585,350.415,0.603603,812,4.06,4.06,3.857,0,0,0,7.4815,0,10,100,0,0,0,
2172,0.703,0.703,862,552.474,309.526,0.637464,862,4.31,4.31,4.0945,0,0,0,7.4815,0,10,100,0,0,0,
2173,0.694,0.694,844,588.808,255.192,0.666129,844,4.22,4.22,4.009,0,0,0,7.4815,0,10,100,0,0,0,
2174,0.68,0.68,721,492.068,228.932,0.658184,721,3.605,3.605,3.42475,0,0,0,7.4815,0,10,100,0,0,0,
2175,0.7,0.7,478,228.399,249.601,0.562891,478,2.39,2.39,2.2705,0,0,0,7.4815,0,10,100,0,0,0,
2176,0.762,0.762,380,285.601,94.399,0.697166,380,1.9,1.9,1.805,0,0,0,7.4815,0,10,100,0,0,0,
2177,0.894,0.894,144,110.293,33.7073,0.706549,144,0.72,0.941053,0.894,0.221053,0,0,7.4815,0.221053,9.76954,97.6954,0,0,0,
2178,1.044,1.044,22,0,0,0.8,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,0,0,
2179,1.186,1.186,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,11.5,50,
2180,1.427,1.427,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,3.3,14.635,63.6304,
2181,1.504,1.504,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,3.3,17.77,77.2609,
2182,1.22,1.22,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,3.3,20.905,90.8913,
2183,0.934,0.934,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,2.20526,23,100,
2184,0.636,0.636,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,23,100,
2185,0.528,0.528,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,23,100,
2186,0.486,0.486,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,23,100,
2187,0.476,0.476,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,23,100,
2188,0.472,0.472,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,0,0,
2189,0.519,0.519,0,0,0,0,0,0,0,0,0,0.240275,0,7.26044,0,9.76954,97.6954,0,0,0,
2190,0.693,0.693,18,0.191629,17.8084,0.118289,18,0.09,0,0,-0.09,0.240275,0.09,7.26044,0,9.85586,98.5586,0,0,0,
2191,0.949,0.949,30,0.163076,29.8369,0.0603984,30,0.15,0,0,-0.15,0.150275,0.15,7.34324,0,9.99974,99.9974,0,0,0,
2192,0.86,0.86,80,0.713453,79.2865,0.0990906,80,0.4,0.399725,0.379739,-0.0002746,0.0002746,0.0002746,7.48124,0,10,100,0,0,0,
2193,0.729,0.729,177,2.65272,174.347,0.166524,177,0.885,0.885,0.84075,0,0,0,7.4815,0,10,100,0,0,0,
2194,0.741,0.741,174,2.18688,171.813,0.139647,174,0.87,0.87,0.8265,0,0,0,7.4815,0,10,100,0,0,0,
2195,0.743,0.743,98,0.643069,97.3569,0.0729103,98,0.49,0.49,0.4655,0,0,0,7.4815,0,10,100,0,0,0,
2196,0.715,0.715,368,13.0294,354.971,0.272472,368,1.84,1.84,1.748,0,0,0,7.4815,0,10,100,0,0,0,
2197,0.704,0.704,247,4.34058,242.659,0.195258,247,1.235,1.235,1.17325,0,0,0,7.4815,0,10,100,0,0,0,
2198,0.693,0.693,203,3.39274,199.607,0.1857,203,1.015,1.015,0.96425,0,0,0,7.4815,0,10,100,0,0,0,
2199,0.715,0.715,327,45.8665,281.134,0.386152,327,1.635,1.635,1.55325,0,0,0,7.4815,0,10,100,0,0,0,
2200,0.78,0.78,175,12.0425,162.957,0.322425,175,0.875,0.875,0.83125,0,0,0,7.4815,0,10,100,0,0,0,
2201,0.928,0.928,43,0.824905,42.1751,0.213154,43,0.215,0.976842,0.928,0.761842,0,0,7.4815,0.761842,9.20572,92.0572,0,0,0,
2202,1.068,1.068,19,0,0,0.8,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,0,0,
2203,1.21,1.21,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,11.5,50,
2204,1.458,1.458,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,3.3,14.635,63.6304,
2205,1.544,1.544,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,3.3,17.77,77.2609,
2206,1.269,1.269,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,3.3,20.905,90.8913,
2207,0.992,0.992,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,2.20526,23,100,
2208,0.707,0.707,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,23,100,
2209,0.609,0.609,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,23,100,
2210,0.569,0.569,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,23,100,
2211,0.563,0.563,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,23,100,
2212,0.561,0.561,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,0,0,
2213,0.608,0.608,0,0,0,0,0,0,0,0,0,0.828089,0,6.71966,0,9.20572,92.0572,0,0,0,
2214,0.793,0.793,37,0.882091,36.1179,0.240472,37,0.185,0,0,-0.185,0.828089,0.185,6.71966,0,9.38317,93.8317,0,0,0,
2215,1.027,1.027,190,25.4781,164.522,0.381601,190,0.95,0.306911,0.291565,-0.643089,0.643089,0.643089,6.88986,0,10,100,0,0,0,
2216,0.92,0.92,401,133.61,267.39,0.49631,401,2.005,2.005,1.90475,0,0,0,7.4815,0,10,100,0,0,0,
2217,0.762,0.762,581,256.541,324.459,0.546611,581,2.905,2.905,2.75975,0,0,0,7.4815,0,10,100,0,0,0,
2218,0.762,0.762,737,399.711,337.289,0.59179,737,3.685,3.685,3.50075,0,0,0,7.4815,0,10,100,0,0,0,
2219,0.747,0.747,831,499.864,331.136,0.618803,831,4.155,4.155,3.94725,0,0,0,7.4815,0,10,100,0,0,0,
2220,0.708,0.708,851,533.761,317.239,0.630887,851,4.255,4.255,4.04225,0,0,0,7.4815,0,10,100,0,0,0,
2221,0.694,0.694,841,586.387,254.613,0.665921,841,4.205,4.205,3.99475,0,0,0,7.4815,0,10,100,0,0,0,
2222,0.68,0.68,734,521.23,212.77,0.672876,734,3.67,3.67,3.4865,0,0,0,7.4815,0,10,100,0,0,0,
2223,0.7,0.7,628,509.505,118.495,0.74371,628,3.14,3.14,2.983,0,0,0,7.4815,0,10,100,0,0,0,
2224,0.762,0.762,309,153.769,155.231,0.57175,309,1.545,1.545,1.46775,0,0,0,7.4815,0,10,100,0,0,0,
2225,0.894,0.894,202,133.33,26.3983,0.8,159.729,0.798644,0.941053,0.894,0.142409,0,0,7.4815,0.142409,9.85153,98.5153,0,0,0,
2226,1.044,1.044,37,0,0,0.8,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,0,0,
2227,1.186,1.186,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,11.5,50,
2228,1.427,1.427,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,3.3,14.635,63.6304,
2229,1.504,1.504,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,3.3,17.77,77.2609,
2230,1.22,1.22,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,3.3,20.905,90.8913,
2231,0.937,0.937,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,2.20526,23,100,
2232,0.651,0.651,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,23,100,
2233,0.553,0.553,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,23,100,
2234,0.521,0.521,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,23,100,
2235,0.519,0.519,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,23,100,
2236,0.522,0.522,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,0,0,
2237,0.569,0.569,0,0,0,0,0,0,0,0,0,0.154792,0,7.33909,0,9.85153,98.5153,0,0,0,
2238,0.751,0.751,30,0.520775,29.4792,0.19288,30,0.15,0,0,-0.15,0.154792,0.15,7.33909,0,9.9954,99.954,0,0,0,
2239,0.991,0.991,194,27.9022,166.098,0.388727,194,0.97,0.965208,0.916947,-0.00479228,0.00479228,0.00479228,7.47709,0,10,100,0,0,0,
2240,0.885,0.885,406,140.201,265.799,0.502143,406,2.03,2.03,1.9285,0,0,0,7.4815,0,10,100,0,0,0,
2241,0.734,0.734,588,268.28,319.72,0.553228,588,2.94,2.94,2.793,0,0,0,7.4815,0,10,100,0,0,0,
2242,0.726,0.726,738,402.105,335.895,0.59292,738,3.69,3.69,3.5055,0,0,0,7.4815,0,10,100,0,0,0,
2243,0.727,0.727,838,514.478,323.522,0.624605,838,4.19,4.19,3.9805,0,0,0,7.4815,0,10,100,0,0,0,
2244,0.703,0.703,858,548.924,309.076,0.636908,858,4.29,4.29,4.0755,0,0,0,7.4815,0,10,100,0,0,0,
2245,0.694,0.694,843,592.056,250.944,0.668635,843,4.215,4.215,4.00425,0,0,0,7.4815,0,10,100,0,0,0,
2246,0.68,0.68,743,540.474,202.526,0.682605,743,3.715,3.715,3.52925,0,0,0,7.4815,0,10,100,0,0,0,
2247,0.7,0.7,598,461.209,136.791,0.710225,598,2.99,2.99,2.8405,0,0,0,7.4815,0,10,100,0,0,0,
2248,0.762,0.762,405,331.718,73.2824,0.752621,405,2.025,2.025,1.92375,0,0,0,7.4815,0,10,100,0,0,0,
2249,0.894,0.894,193,161.155,31.845,0.976741,193,0.965,0.965,0.91675,0,0,0,7.4815,0,10,100,0,0,0,
2250,1.044,1.044,39,0,0,0.8,0,0,0,0,0,0,0,7.4815,0,10,100,0,0,0,
2251,1.186,1.186,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,11.5,50,
2252,1.427,1.427,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,3.3,14.635,63.6304,
2253,1.504,1.504,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,3.3,17.77,77.2609,
2254,1.22,1.22,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,3.3,20.905,90.8913,
2255,0.934,0.934,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,2.20526,23,100,
2256,0.636,0.636,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,23,100,
2257,0.528,0.528,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,23,100,
2258,0.482,0.482,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,23,100,
2259,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,23,100,
2260,0.474,0.474,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,0,0,
2261,0.527,0.527,0,0,0,0,0,0,0,0,0,0,0,7.4815,0,10,100,0,0,0,
2262,0.705,0.705,34,0.66189,33.3381,0.216304,34,0.17,0.17,0.1615,0,0,0,7.4815,0,10,100,0,0,0,
2263,0.952,0.952,203,34.2627,168.737,0.405848,203,1.015,1.015,0.96425,0,0,0,7.4815,0,10,100,0,0,0,
2264,0.85,0.85,413,149.869,263.131,0.510472,413,2.065,2.065,1.96175,0,0,0,7.4815,0,10,100,0,0,0,
2265,0.715,0.715,595,280.297,314.703,0.559877,595,2.975,2.975,2.82625,0,0,0,7.4815,0,10,100,0,0,0,
2266,0.718,0.718,749,423.331,325.669,0.602121,749,3.745,3.745,3.55775,0,0,0,7.4815,0,10,100,0,0,0,
2267,0.727,0.727,842,523.369,318.631,0.62821,842,4.21,4.21,3.9995,0,0,0,7.4815,0,10,100,0,0,0,
2268,0.703,0.703,867,568.101,298.899,0.644461,867,4.335,4.335,4.11825,0,0,0,7.4815,0,10,100,0,0,0,
2269,0.694,0.694,851,609.354,241.646,0.676153,851,4.255,4.255,4.04225,0,0,0,7.4815,0,10,100,0,0,0,
2270,0.69,0.69,754,563.171,190.829,0.694243,754,3.77,3.77,3.5815,0,0,0,7.4815,0,10,100,0,0,0,
2271,0.834,0.834,598,462.964,135.036,0.712299,598,2.99,2.99,2.8405,0,0,0,7.4815,0,10,100,0,0,0,
2272,1.007,1.007,411,340.569,70.4312,0.767099,411,2.055,2.055,1.95225,0,0,0,7.4815,0,10,100,0,0,0,
2273,1.293,1.293,198,130.579,25.8535,0.8,156.432,0.78216,1.36105,1.293,0.578892,0,0,7.4815,0.578892,9.39646,93.9646,0,0,0,
2274,1.403,1.403,41,0,0,0.8,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,0,0,
2275,1.481,1.481,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,11.5,50,
2276,1.478,1.478,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,3.3,14.635,63.6304,
2277,1.56,1.56,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,3.3,17.77,77.2609,
2278,1.22,1.22,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,3.3,20.905,90.8913,
2279,0.934,0.934,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,2.20526,23,100,
2280,0.643,0.643,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,23,100,
2281,0.532,0.532,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,23,100,
2282,0.484,0.484,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,23,100,
2283,0.469,0.469,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,23,100,
2284,0.463,0.463,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,0,0,
2285,0.509,0.509,0,0,0,0,0,0,0,0,0,0.629231,0,6.9026,0,9.39646,93.9646,0,0,0,
2286,0.68,0.68,36,0.756432,35.2436,0.226688,36,0.18,0,0,-0.18,0.629231,0.18,6.9026,0,9.56911,95.6911,0,0,0,
2287,0.958,0.958,192,26.114,165.886,0.383027,192,0.96,0.510769,0.485231,-0.449231,0.449231,0.449231,7.0682,0,10,100,0,0,0,
2288,0.878,0.878,415,152.516,262.484,0.512648,415,2.075,2.075,1.97125,0,0,0,7.4815,0,10,100,0,0,0,
2289,0.76,0.76,615,315.732,299.268,0.578794,615,3.075,3.075,2.92125,0,0,0,7.4815,0,10,100,0,0,0,
2290,0.795,0.795,700,334.8,365.2,0.563099,700,3.5,3.5,3.325,0,0,0,7.4815,0,10,100,0,0,0,
2291,0.886,0.886,869,577.408,291.592,0.64903,869,4.345,4.345,4.12775,0,0,0,7.4815,0,10,100,0,0,0,
2292,1.069,1.069,874,583.42,290.58,0.650573,874,4.37,4.37,4.1515,0,0,0,7.4815,0,10,100,0,0,0,
2293,1.23,1.23,872,651.065,220.935,0.694072,872,4.36,4.36,4.142,0,0,0,7.4815,0,10,100,0,0,0,
2294,1.438,1.438,775,603.087,171.913,0.715185,775,3.875,3.875,3.68125,0,0,0,7.4815,0,10,100,0,0,0,
2295,1.661,1.661,623,505.776,117.224,0.744271,623,3.115,3.115,2.95925,0,0,0,7.4815,0,10,100,0,0,0,
2296,1.771,1.771,420,350.764,69.2355,0.787334,420,2.1,2.1,1.995,0,0,0,7.4815,0,10,100,0,0,0,
2297,2.061,2.061,189,157.815,31.185,0.976766,189,0.945,2.16947,2.061,1.22447,0,0,7.4815,1.22447,8.7234,87.234,0,0,0,
2298,2.033,2.033,48,0,0,0.8,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,0,0,
2299,2.029,2.029,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,11.5,50,
2300,2.13,2.13,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,3.3,14.635,63.6304,
2301,2.023,2.023,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,3.3,17.77,77.2609,
2302,1.613,1.613,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,3.3,20.905,90.8913,
2303,1.162,1.162,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,2.20526,23,100,
2304,0.634,0.634,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,23,100,
2305,0.488,0.488,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,23,100,
2306,0.488,0.488,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,23,100,
2307,0.469,0.469,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,23,100,
2308,0.463,0.463,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,0,0,
2309,0.509,0.509,0,0,0,0,0,0,0,0,0,1.33095,0,6.25702,0,8.7234,87.234,0,0,0,
2310,0.68,0.68,39,0.956723,38.0433,0.243138,39,0.195,0,0,-0.195,1.33095,0.195,6.25702,0,8.91044,89.1044,0,0,0,
2311,0.958,0.958,208,37.7656,170.234,0.414087,208,1.04,0,0,-1.04,1.13595,1.04,6.43642,0,9.90797,99.0797,0,0,0,
2312,0.878,0.878,423,164.189,258.811,0.522263,423,2.115,2.01905,1.9181,-0.0959497,0.0959497,0.0959497,7.39322,0,10,100,0,0,0,
2313,0.76,0.76,608,303.357,304.643,0.572335,608,3.04,3.04,2.888,0,0,0,7.4815,0,10,100,0,0,0,
2314,0.856,0.856,761,447.557,313.443,0.612602,761,3.805,3.805,3.61475,0,0,0,7.4815,0,10,100,0,0,0,
2315,0.941,0.941,852,545.294,306.706,0.637027,852,4.26,4.26,4.047,0,0,0,7.4815,0,10,100,0,0,0,
2316,1.058,1.058,883,602.692,280.308,0.658221,883,4.415,4.415,4.19425,0,0,0,7.4815,0,10,100,0,0,0,
2317,1.226,1.226,865,639.716,225.284,0.689753,865,4.325,4.325,4.10875,0,0,0,7.4815,0,10,100,0,0,0,
2318,1.397,1.397,756,570.666,185.334,0.699247,756,3.78,3.78,3.591,0,0,0,7.4815,0,10,100,0,0,0,
2319,1.683,1.683,623,507.045,115.955,0.746494,623,3.115,3.115,2.95925,0,0,0,7.4815,0,10,100,0,0,0,
2320,2.046,2.046,424,354.038,69.9616,0.798338,424,2.12,2.15368,2.046,0.0336842,0,0,7.4815,0.0336842,9.96488,99.6488,0,0,0,
2321,2.453,2.453,203,127.858,25.3148,0.8,153.172,0.765862,2.58211,2.453,1.81624,0.0366133,0,7.44781,1.81624,8.07132,80.7132,0,0,0,
2322,2.448,2.448,45,0,0,0.8,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,0,0,
2323,2.427,2.427,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,11.5,50,
2324,2.505,2.505,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,3.3,14.635,63.6304,
2325,2.391,2.391,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,3.3,17.77,77.2609,
2326,1.861,1.861,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,3.3,20.905,90.8913,
2327,1.408,1.408,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,2.20526,23,100,
2328,0.979,0.979,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,23,100,
2329,0.668,0.668,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,23,100,
2330,0.482,0.482,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,23,100,
2331,0.468,0.468,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,23,100,
2332,0.46,0.46,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,0,0,
2333,0.505,0.505,0,0,0,0,0,0,0,0,0,2.01079,0,5.63157,0,8.07132,80.7132,0,0,0,
2334,0.669,0.669,40,1.02429,38.9757,0.246966,40,0.2,0,0,-0.2,2.01079,0.2,5.63157,0,8.26315,82.6315,0,0,0,
2335,0.936,0.936,208,37.4965,170.504,0.413267,208,1.04,0,0,-1.04,1.81079,1.04,5.81557,0,9.26068,92.6068,0,0,0,
2336,0.845,0.845,424,165.496,258.504,0.523264,424,2.12,1.34921,1.28175,-0.77079,0.77079,0.77079,6.77237,0,10,100,0,0,0,
2337,0.715,0.715,612,310.73,301.27,0.576263,612,3.06,3.06,2.907,0,0,0,7.4815,0,10,100,0,0,0,
2338,0.751,0.751,764,454.092,309.908,0.615483,764,3.82,3.82,3.629,0,0,0,7.4815,0,10,100,0,0,0,
2339,0.839,0.839,852,546.569,305.431,0.63775,852,4.26,4.26,4.047,0,0,0,7.4815,0,10,100,0,0,0,
2340,0.937,0.937,879,596.529,282.471,0.656213,879,4.395,4.395,4.17525,0,0,0,7.4815,0,10,100,0,0,0,
2341,1.146,1.146,853,618.775,234.225,0.681449,853,4.265,4.265,4.05175,0,0,0,7.4815,0,10,100,0,0,0,
2342,1.363,1.363,761,581.691,179.309,0.705505,761,3.805,3.805,3.61475,0,0,0,7.4815,0,10,100,0,0,0,
2343,1.629,1.629,625,511.169,113.831,0.751149,625,3.125,3.125,2.96875,0,0,0,7.4815,0,10,100,0,0,0,
2344,1.924,1.924,423,353.092,69.9077,0.799982,423,2.115,2.115,2.00925,0,0,0,7.4815,0,10,100,0,0,0,
2345,2.298,2.298,205,126.513,25.0485,0.8,151.562,0.757808,2.41895,2.298,1.66114,0,0,7.4815,1.66114,8.26814,82.6814,0,0,0,
2346,2.313,2.313,42,0,0,0.8,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,0,0,
2347,2.303,2.303,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,11.5,50,
2348,2.393,2.393,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,3.3,14.635,63.6304,
2349,2.298,2.298,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,3.3,17.77,77.2609,
2350,1.772,1.772,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,3.3,20.905,90.8913,
2351,1.307,1.307,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,2.20526,23,100,
2352,0.836,0.836,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,23,100,
2353,0.677,0.677,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,23,100,
2354,0.557,0.557,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,23,100,
2355,0.468,0.468,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,23,100,
2356,0.46,0.46,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,0,0,
2357,0.505,0.505,0,0,0,0,0,0,0,0,0,1.80559,0,5.82036,0,8.26814,82.6814,0,0,0,
2358,0.669,0.669,51,3.06878,47.9312,0.311935,51,0.255,0,0,-0.255,1.80559,0.255,5.82036,0,8.51273,85.1273,0,0,0,
