Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
2390,1.155,1.155,788,631.499,156.501,0.734,1.02012,3.94,0.00280321,0.00280321,0,0.00266305,8.43274,0,0,0,200,0.2,0,0,
2391,1.344,1.344,641,533.448,107.552,0.775087,2.03011,3.205,0.00193772,0.00193772,0,0.00184083,8.43274,0,0,0,200,0.2,0,0,
2392,1.491,1.491,425,354.875,70.125,0.810929,1.90813,2.125,0.00202732,2.01875,0,0,8.43274,0.00202732,0,-0.00202732,200.192,0.200192,0,0,
2393,1.664,1.664,212,123.864,24.524,0.8,1.70794,0.741938,0.002,1.664,1.00964,0,8.43071,0.002,0.00182459,-0.002,200.382,0.200382,0,0,
2394,1.7,1.7,53,0,0,0.8,1.69432,0,0.002,0,0,1.12182,8.42871,0.002,0.00362459,-0.002,200.572,0.200572,0,0,
2395,1.697,1.697,0,0,0,0,1.95617,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,12,50,
2396,1.633,1.633,0,0,0,0,2.21802,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,15.135,63.0625,
2397,1.504,1.504,0,0,0,0,2.47988,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,18.27,76.125,
2398,1.22,1.22,0,0,0,0,2.74173,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,21.405,89.1875,
2399,0.934,0.934,0,0,0,0,3.00358,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,24,100,
2400,0.636,0.636,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,24,100,
2401,0.528,0.528,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,24,100,
2402,0.482,0.482,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,24,100,
2403,0.468,0.468,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,24,100,
2404,0.46,0.46,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,0,0,
2405,0.505,0.505,0,0,0,0,90,0,0,0,0,1.12182,8.42671,0,0.00542459,0,200.572,0.200572,0,0,
2406,0.669,0.669,42,1.1459,40.8541,0.252328,90,0.21,0.000630819,0,-0.21,1.12182,8.42671,0.000630819,0.00542459,-0.000630819,200.632,0.200632,0,0,
2407,0.936,0.936,210,38.4346,171.565,0.415005,90,1.05,0.00103751,0.131268,-0.911823,0.911823,8.42608,0.00103751,0.00599233,-0.00103751,200.73,0.20073,0,0,
2408,0.845,0.845,426,168.107,257.893,0.525247,90,2.13,0.00131312,2.0235,0,0,8.42504,0.00131312,0.00692609,-0.00131312,200.855,0.200855,0,0,
2409,0.715,0.715,608,304.506,303.494,0.573179,90,3.04,0.00143295,2.888,0,0,8.42373,0.00143295,0.00810789,-0.00143295,200.991,0.200991,0,0,
2410,0.718,0.718,754,437.516,316.484,0.608993,90,3.77,0.00152248,3.5815,0,0,8.4223,0.00152248,0.00939755,-0.00152248,201.135,0.201135,0,0,
2411,0.727,0.727,855,556.573,298.427,0.642353,90,4.275,0.00160588,4.06125,0,0,8.42078,0.00160588,0.0107678,-0.00160588,201.287,0.201287,0,0,
2412,0.703,0.703,878,599.844,278.156,0.658553,1.19439,4.39,0.00225711,4.1705,0,0,8.41917,0.00225711,0.0122131,-0.00225711,201.501,0.201501,0,0,
2413,0.694,0.694,844,607.381,236.619,0.678172,0.585296,4.22,0.00312168,0.0173662,0.0142445,0.0164978,8.41691,7.58947,0.0142445,0.0142445,200,0.2,0,0,
2414,0.686,0.686,763,590.841,172.159,0.712427,2.4382,3.815,0.00178107,0.00178107,0,0.00169201,8.43274,0,0,0,200,0.2,0,0,
2415,0.818,0.818,608,489.493,118.507,0.737449,1.44604,3.04,0.00207516,0.00207516,0,0.0019714,8.43274,0,0,0,200,0.2,0,0,
2416,1.034,1.034,410,342.333,67.6666,0.785793,1.18614,2.05,0.00270851,1.9475,0,0,8.43274,0.00270851,0,-0.00270851,200.257,0.200257,0,0,
2417,1.288,1.288,201,122.562,24.2662,0.8,1.53726,0.734141,0.00206768,1.288,0.621648,0,8.43003,0.00206768,0.00243766,-0.00206768,200.453,0.200453,0,0,
2418,1.44,1.44,45,0,0,0.8,1.69558,0,0.002,0,0,0.69072,8.42796,0.002,0.00429857,-0.002,200.643,0.200643,0,0,
2419,1.571,1.571,0,0,0,0,1.95743,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,12,50,
2420,1.791,1.791,0,0,0,0,2.21928,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,15.135,63.0625,
2421,1.806,1.806,0,0,0,0,2.48113,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,18.27,76.125,
2422,1.422,1.422,0,0,0,0,2.74299,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,21.405,89.1875,
2423,1.052,1.052,0,0,0,0,3.00484,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,24,100,
2424,0.664,0.664,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,24,100,
2425,0.528,0.528,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,24,100,
2426,0.482,0.482,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,24,100,
2427,0.468,0.468,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,24,100,
2428,0.46,0.46,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,0,0,
2429,0.505,0.505,0,0,0,0,90,0,0,0,0,0.69072,8.42596,0,0.00609857,0,200.643,0.200643,0,0,
2430,0.669,0.669,43,1.22982,41.7702,0.25615,90,0.215,0.000640374,0,-0.215,0.69072,8.42596,0.000640374,0.00609857,-0.000640374,200.704,0.200704,0,0,
2431,0.936,0.936,211,39.0587,171.941,0.416318,90,1.055,0.0010408,0.550316,-0.47572,0.47572,8.42532,0.0010408,0.00667491,-0.0010408,200.802,0.200802,0,0,
2432,0.845,0.845,425,166.495,258.505,0.523925,90,2.125,0.00130981,2.01875,0,0,8.42428,0.00130981,0.00761163,-0.00130981,200.927,0.200927,0,0,
2433,0.715,0.715,592,276.907,315.093,0.558381,90,2.96,0.00139595,2.812,0,0,8.42297,0.00139595,0.00879046,-0.00139595,201.059,0.201059,0,0,
2434,0.718,0.718,731,395.145,335.855,0.590982,90,3.655,0.00147746,3.47225,0,0,8.42158,0.00147746,0.0100468,-0.00147746,201.199,0.201199,0,0,
2435,0.727,0.727,822,493.689,328.311,0.618372,90,4.11,0.00154593,3.9045,0,0,8.4201,0.00154593,0.0113765,-0.00154593,201.346,0.201346,0,0,
2436,0.703,0.703,887,619.253,267.747,0.666397,1.00196,4.435,0.00257246,4.21325,0,0,8.41855,0.00257246,0.0127679,-0.00257246,201.59,0.20159,0,0,
2437,0.762,0.762,862,643.524,218.476,0.694018,1.99251,4.31,0.00173505,0.0168181,0.0150831,0.0159772,8.41598,7.58947,0.0150831,0.0150831,200,0.2,0,0,
2438,0.865,0.865,770,604.846,165.154,0.720713,0.687556,3.85,0.00320839,0.00320839,0,0.00304797,8.43274,0,0,0,200,0.2,0,0,
2439,1.065,1.065,622,511.402,110.598,0.756766,1.33435,3.11,0.00233962,0.00233962,0,0.00222264,8.43274,0,0,0,200,0.2,0,0,
2440,1.328,1.328,398,329.604,68.3965,0.766192,1.75114,1.99,0.00191548,1.8905,0,0,8.43274,0.00191548,0,-0.00191548,200.182,0.200182,0,0,
2441,1.682,1.682,226,121.278,24.012,0.8,1.45883,0.726448,0.00222577,1.682,1.04408,0,8.43082,0.00222577,0.00172393,-0.00222577,200.393,0.200393,0,0,
2442,1.775,1.775,38,0,0,0.8,1.69682,0,0.002,0,0,1.16009,8.4286,0.002,0.00372712,-0.002,200.583,0.200583,0,0,
2443,1.854,1.854,0,0,0,0,1.95867,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,12,50,
2444,2.021,2.021,0,0,0,0,2.22052,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,15.135,63.0625,
2445,2.031,2.031,0,0,0,0,2.48237,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,18.27,76.125,
2446,1.383,1.383,0,0,0,0,2.74422,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,21.405,89.1875,
2447,1.093,1.093,0,0,0,0,3.00607,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,24,100,
2448,0.636,0.636,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,24,100,
2449,0.537,0.537,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,24,100,
2450,0.484,0.484,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,24,100,
2451,0.469,0.469,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,24,100,
2452,0.463,0.463,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,0,0,
2453,0.509,0.509,0,0,0,0,90,0,0,0,0,1.16009,8.4266,0,0.00552712,0,200.583,0.200583,0,0,
2454,0.68,0.68,48,1.97646,46.0235,0.283603,90,0.24,0.000709006,0,-0.24,1.16009,8.4266,0.000709006,0.00552712,-0.000709006,200.65,0.20065,0,0,
2455,0.958,0.958,216,43.2341,172.766,0.425549,90,1.08,0.00106387,0.151917,-0.920087,0.920087,8.42589,0.00106387,0.00616523,-0.00106387,200.751,0.200751,0,0,
2456,0.878,0.878,436,183.672,252.328,0.537433,90,2.18,0.00134358,2.071,0,0,8.42483,0.00134358,0.00712271,-0.00134358,200.878,0.200878,0,0,
2457,0.76,0.76,621,328.892,292.108,0.586067,90,3.105,0.00146517,2.94975,0,0,8.42348,0.00146517,0.00833194,-0.00146517,201.017,0.201017,0,0,
2458,0.77,0.77,771,472.264,298.736,0.623948,90,3.855,0.00155987,3.66225,0,0,8.42202,0.00155987,0.00965059,-0.00155987,201.165,0.201165,0,0,
2459,0.803,0.803,870,588.986,281.014,0.655369,90,4.35,0.00163842,4.1325,0,0,8.42046,0.00163842,0.0110545,-0.00163842,201.321,0.201321,0,0,
2460,0.887,0.887,893,632.763,260.237,0.672032,2.9875,4.465,0.00168008,4.24175,0,0,8.41882,0.00168008,0.012529,-0.00168008,201.48,0.20148,0,0,
2461,1.002,1.002,855,632.355,222.645,0.689778,1.72943,4.275,0.00172444,0.0157656,0.0140411,0.0149773,8.41714,7.58947,0.0140411,0.0140411,200,0.2,0,0,
2462,1.165,1.165,772,609.978,162.022,0.724362,2.18136,3.86,0.0018109,0.0018109,0,0.00172036,8.43274,0,0,0,200,0.2,0,0,
2463,1.378,1.378,608,492.302,115.698,0.742032,2.10634,3.04,0.00185508,0.00185508,0,0.00176233,8.43274,0,0,0,200,0.2,0,0,
2464,1.653,1.653,416,347.36,68.64,0.804406,1.70721,2.08,0.00201101,1.976,0,0,8.43274,0.00201101,0,-0.00201101,200.191,0.200191,0,0,
2465,2.053,2.053,210,120.012,23.7614,0.8,1.67814,0.718868,0.002,2.053,1.44218,0,8.43073,0.002,0.00180991,-0.002,200.381,0.200381,0,0,
2466,2.09,2.09,35,0,0,0.8,1.69804,0,0.002,0,0,1.60243,8.42873,0.002,0.00360991,-0.002,200.57,0.20057,0,0,
2467,2.12,2.12,0,0,0,0,1.95989,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,12,50,
2468,2.265,2.265,0,0,0,0,2.22174,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,15.135,63.0625,
2469,2.154,2.154,0,0,0,0,2.48359,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,18.27,76.125,
2470,1.741,1.741,0,0,0,0,2.74544,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,21.405,89.1875,
2471,1.32,1.32,0,0,0,0,3.00729,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,24,100,
2472,0.888,0.888,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,24,100,
2473,0.7,0.7,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,24,100,
2474,0.582,0.582,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,24,100,
2475,0.482,0.482,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,24,100,
2476,0.463,0.463,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,0,0,
2477,0.509,0.509,0,0,0,0,90,0,0,0,0,1.60243,8.42673,0,0.00540991,0,200.57,0.20057,0,0,
2478,0.68,0.68,41,0.976137,40.0239,0.240343,90,0.205,0.000600858,0,-0.205,1.60243,8.42673,0.000600858,0.00540991,-0.000600858,200.627,0.200627,0,0,
2479,0.958,0.958,216,43.0225,172.977,0.424959,90,1.08,0.0010624,0,-1.08,1.39743,8.42613,0.0010624,0.00595069,-0.0010624,200.728,0.200728,0,0,
2480,0.878,0.878,380,105.381,274.619,0.468392,90,1.9,0.00117098,1.50344,-0.317427,0.317427,8.42507,0.00117098,0.00690684,-0.00117098,200.839,0.200839,0,0,
2481,0.76,0.76,476,115.141,360.859,0.449505,90,2.38,0.00112376,2.261,0,0,8.4239,0.00112376,0.00796072,-0.00112376,200.946,0.200946,0,0,
2482,0.784,0.784,630,228.488,401.512,0.510378,90,3.15,0.00127594,2.9925,0,0,8.42277,0.00127594,0.00897211,-0.00127594,201.067,0.201067,0,0,
2483,0.881,0.881,594,142.152,451.848,0.448083,90,2.97,0.00112021,2.8215,0,0,8.4215,0.00112021,0.0101205,-0.00112021,201.173,0.201173,0,0,
2484,0.947,0.947,544,95.3663,448.634,0.410092,0.787995,2.72,0.00175703,2.584,0,0,8.42038,0.00175703,0.0111286,-0.00175703,201.34,0.20134,0,0,
2485,1.024,1.024,509,90.3337,418.666,0.411483,0.869911,2.545,0.00170017,0.0144101,0.01271,0.0136896,8.41862,7.58947,0.01271,0.01271,200,0.2,0,0,
2486,1.098,1.098,580,254.745,325.255,0.545558,1.33559,2.9,0.00168562,0.00168562,0,0.00160134,8.43274,0,0,0,200,0.2,0,0,
2487,1.265,1.265,421,157.205,263.795,0.51541,0.913729,2.105,0.00208517,0.00208517,0,0.00198091,8.43274,0,0,0,200,0.2,0,0,
2488,1.435,1.435,359,269.875,89.125,0.697266,1.20119,1.795,0.0023806,1.70525,0,0,8.43274,0.0023806,0,-0.0023806,200.226,0.200226,0,0,
2489,1.729,1.729,181,118.767,23.5149,0.8,1.61673,0.71141,0.002,1.729,1.10859,0,8.43036,0.002,0.00214254,-0.002,200.416,0.200416,0,0,
2490,1.814,1.814,49,0,0,0.8,1.69923,0,0.002,0,0,1.23177,8.42836,0.002,0.00394254,-0.002,200.605,0.200605,0,0,
2491,1.791,1.791,0,0,0,0,1.96108,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,12,50,
2492,1.927,1.927,0,0,0,0,2.22293,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,15.135,63.0625,
2493,1.947,1.947,0,0,0,0,2.48478,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,18.27,76.125,
2494,1.558,1.558,0,0,0,0,2.74663,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,21.405,89.1875,
2495,1.117,1.117,0,0,0,0,3.00847,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,24,100,
2496,0.706,0.706,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,24,100,
2497,0.528,0.528,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,24,100,
2498,0.482,0.482,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,24,100,
2499,0.468,0.468,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,24,100,
2500,0.46,0.46,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,0,0,
2501,0.505,0.505,0,0,0,0,90,0,0,0,0,1.23177,8.42636,0,0.00574254,0,200.605,0.200605,0,0,
2502,0.669,0.669,54,3.34453,50.6555,0.314165,90,0.27,0.000785412,0,-0.27,1.23177,8.42636,0.000785412,0.00574254,-0.000785412,200.68,0.20068,0,0,
2503,0.936,0.936,224,50.4267,173.573,0.440133,90,1.12,0.00110033,0.150321,-0.961767,0.961767,8.42557,0.00110033,0.00644941,-0.00110033,200.784,0.200784,0,0,
2504,0.845,0.845,439,188.524,250.476,0.541139,90,2.195,0.00135285,2.08525,0,0,8.42447,0.00135285,0.00743971,-0.00135285,200.913,0.200913,0,0,
2505,0.715,0.715,619,326.282,292.718,0.584943,90,3.095,0.00146236,2.94025,0,0,8.42312,0.00146236,0.00865728,-0.00146236,201.051,0.201051,0,0,
2506,0.718,0.718,771,474.471,296.529,0.625293,90,3.855,0.00156323,3.66225,0,0,8.42166,0.00156323,0.0099734,-0.00156323,201.2,0.2012,0,0,
2507,0.727,0.727,857,566.643,290.357,0.647405,90,4.285,0.00161851,4.07075,0,0,8.4201,0.00161851,0.0113803,-0.00161851,201.353,0.201353,0,0,
2508,0.703,0.703,891,632.676,258.324,0.67285,1.5345,4.455,0.00174396,4.23225,0,0,8.41848,0.00174396,0.012837,-0.00174396,201.519,0.201519,0,0,
2509,0.755,0.755,852,630.737,221.263,0.690203,2.69272,4.26,0.00172551,0.016132,0.0144065,0.0153254,8.41673,7.58947,0.0144065,0.0144065,200,0.2,0,0,
2510,0.873,0.873,743,562.439,180.561,0.700623,1.4145,3.715,0.00202782,0.00202782,0,0.00192643,8.43274,0,0,0,200,0.2,0,0,
2511,1.047,1.047,570,430.935,139.065,0.700004,2.09483,2.85,0.00175001,0.00175001,0,0.00166251,8.43274,0,0,0,200,0.2,0,0,
2512,1.373,1.373,428,357.38,70.62,0.834956,1.91,2.14,0.00208739,2.033,0,0,8.43274,0.00208739,0,-0.00208739,200.198,0.200198,0,0,
2513,1.657,1.657,222,117.544,23.2726,0.8,1.4391,0.704081,0.00226613,1.657,1.04013,0,8.43065,0.00226613,0.00187865,-0.00226613,200.413,0.200413,0,0,
2514,1.702,1.702,46,0,0,0.8,1.7004,0,0.002,0,0,1.1557,8.42839,0.002,0.00391817,-0.002,200.603,0.200603,0,0,
2515,1.706,1.706,0,0,0,0,1.96225,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,12,50,
2516,1.719,1.719,0,0,0,0,2.2241,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,15.135,63.0625,
2517,1.504,1.504,0,0,0,0,2.48594,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,18.27,76.125,
2518,1.22,1.22,0,0,0,0,2.74779,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,21.405,89.1875,
2519,0.934,0.934,0,0,0,0,3.00964,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,24,100,
2520,0.636,0.636,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,24,100,
2521,0.528,0.528,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,24,100,
2522,0.482,0.482,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,24,100,
2523,0.468,0.468,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,24,100,
2524,0.46,0.46,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,0,0,
2525,0.505,0.505,0,0,0,0,90,0,0,0,0,1.1557,8.42639,0,0.00571817,0,200.603,0.200603,0,0,
2526,0.669,0.669,56,3.90344,52.0966,0.323448,90,0.28,0.00080862,0,-0.28,1.1557,8.42639,0.00080862,0.00571817,-0.00080862,200.679,0.200679,0,0,
2527,0.936,0.936,226,52.2407,173.759,0.443541,90,1.13,0.00110885,0.241586,-0.875699,0.875699,8.42558,0.00110885,0.00644593,-0.00110885,200.785,0.200785,0,0,
2528,0.845,0.845,441,191.848,249.152,0.543667,90,2.205,0.00135917,2.09475,0,0,8.42447,0.00135917,0.00744389,-0.00135917,200.914,0.200914,0,0,
2529,0.715,0.715,626,339.794,286.206,0.591994,90,3.13,0.00147999,2.9735,0,0,8.42311,0.00147999,0.00866714,-0.00147999,201.054,0.201054,0,0,
2530,0.718,0.718,777,487.338,289.662,0.630881,90,3.885,0.0015772,3.69075,0,0,8.42163,0.0015772,0.00999913,-0.0015772,201.204,0.201204,0,0,
2531,0.727,0.727,864,582.018,281.982,0.653656,90,4.32,0.00163414,4.104,0,0,8.42005,0.00163414,0.0114186,-0.00163414,201.359,0.201359,0,0,
2532,0.769,0.769,895,642.332,252.668,0.677073,2.38852,4.475,0.00169268,4.25125,0,0,8.41842,0.00169268,0.0128893,-0.00169268,201.519,0.201519,0,0,
2533,0.837,0.837,861,649.543,211.457,0.698962,0.50267,4.305,0.0033005,0.0177133,0.0144128,0.0168276,8.41673,7.58947,0.0144128,0.0144128,200,0.2,0,0,
2534,0.945,0.945,770,611.71,158.29,0.727906,2.09505,3.85,0.00181977,0.00181977,0,0.00172878,8.43274,0,0,0,200,0.2,0,0,
2535,1.115,1.115,629,523.412,105.588,0.774875,1.35567,3.145,0.00235666,0.00235666,0,0.00223882,8.43274,0,0,0,200,0.2,0,0,
2536,1.356,1.356,428,357.38,70.62,0.838628,1.51302,2.14,0.00221938,2.033,0,0,8.43274,0.00221938,0,-0.00221938,200.211,0.200211,0,0,
2537,1.68,1.68,218,116.343,23.035,0.8,1.58849,0.69689,0.002,1.68,1.07153,0,8.43052,0.002,0.00199745,-0.002,200.4,0.2004,0,0,
2538,1.793,1.793,48,0,0,0.8,1.70154,0,0.002,0,0,1.19059,8.42852,0.002,0.00379745,-0.002,200.59,0.20059,0,0,
2539,1.874,1.874,0,0,0,0,1.96339,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,12,50,
2540,2.055,2.055,0,0,0,0,2.22524,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,15.135,63.0625,
2541,1.999,1.999,0,0,0,0,2.48708,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,18.27,76.125,
2542,1.609,1.609,0,0,0,0,2.74893,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,21.405,89.1875,
2543,1.202,1.202,0,0,0,0,3.01077,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,24,100,
2544,0.802,0.802,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,24,100,
2545,0.528,0.528,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,24,100,
2546,0.482,0.482,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,24,100,
2547,0.468,0.468,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,24,100,
2548,0.46,0.46,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,0,0,
2549,0.505,0.505,0,0,0,0,90,0,0,0,0,1.19059,8.42652,0,0.00559745,0,200.59,0.20059,0,0,
2550,0.669,0.669,49,1.94908,47.0509,0.281063,90,0.245,0.000702657,0,-0.245,1.19059,8.42652,0.000702657,0.00559745,-0.000702657,200.657,0.200657,0,0,
2551,0.936,0.936,234,60.5996,173.4,0.45875,90,1.17,0.00114688,0.21319,-0.94559,0.94559,8.42582,0.00114688,0.00622984,-0.00114688,200.765,0.200765,0,0,
2552,0.845,0.845,452,210.364,241.636,0.557332,90,2.26,0.00139333,2.147,0,0,8.42467,0.00139333,0.00726203,-0.00139333,200.898,0.200898,0,0,
2553,0.715,0.715,635,357.305,277.695,0.600981,90,3.175,0.00150245,3.01625,0,0,8.42328,0.00150245,0.00851602,-0.00150245,201.04,0.20104,0,0,
2554,0.718,0.718,755,445.909,309.091,0.613749,90,3.775,0.00153437,3.58625,0,0,8.42178,0.00153437,0.00986823,-0.00153437,201.186,0.201186,0,0,
2555,0.727,0.727,866,587.616,278.384,0.656159,90,4.33,0.0016404,4.1135,0,0,8.42024,0.0016404,0.0112492,-0.0016404,201.341,0.201341,0,0,
2556,0.832,0.832,896,646.203,249.797,0.679055,0.132081,4.48,0.00340631,4.256,0,0,8.4186,0.00340631,0.0127255,-0.00340631,201.665,0.201665,0,0,
2557,0.959,0.959,862,653.368,208.632,0.701262,2.22627,4.31,0.00175315,0.0175444,0.0157912,0.0166671,8.41519,7.58947,0.0157912,0.0157912,200,0.2,0,0,
2558,1.155,1.155,776,623.088,152.912,0.73543,0.75645,3.88,0.00319637,0.00319637,0,0.00303655,8.43274,0,0,0,200,0.2,0,0,
2559,1.353,1.353,633,528.122,104.878,0.78224,1.41713,3.165,0.00225956,0.00225956,0,0.00214658,8.43274,0,0,0,200,0.2,0,0,
2560,1.652,1.652,437,364.895,72.105,0.860006,1.30207,2.185,0.00272973,2.07575,0,0,8.43274,0.00272973,0,-0.00272973,200.259,0.200259,0,0,
2561,2.11,2.11,229,115.167,22.8021,0.8,1.69389,0.689845,0.002,2.11,1.53121,0,8.43001,0.002,0.00245675,-0.002,200.449,0.200449,0,0,
2562,2.16,2.16,42,0,0,0.8,1.70266,0,0.002,0,0,1.70134,8.42801,0.002,0.00425675,-0.002,200.638,0.200638,0,0,
2563,2.21,2.21,0,0,0,0,1.9645,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,12,50,
2564,2.296,2.296,0,0,0,0,2.22635,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,15.135,63.0625,
2565,2.193,2.193,0,0,0,0,2.48819,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,18.27,76.125,
2566,1.761,1.761,0,0,0,0,2.75004,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,21.405,89.1875,
2567,1.323,1.323,0,0,0,0,3.01188,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,24,100,
2568,0.845,0.845,0,0,0,0,90,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,24,100,
2569,0.703,0.703,0,0,0,0,90,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,24,100,
2570,0.596,0.596,0,0,0,0,90,0,0,0,0,1.70134,8.42601,0,0.00605675,0,200.638,0.200638,24,100,
