Time step,Net load,Load,Solar PV,Inverter AC,Battery,Electric vehicle,
1886,-0.481966,0.678,1.22102,1.15997,0,0,
1887,-0.71294,0.704,1.49152,1.41694,0,0,
1888,-1.09733,0.792,1.98877,1.88933,0,0,
1889,-0.213427,0.998,1.27519,1.21143,0,0,
1890,1.23981,1.274,0.0359867,0.0341873,0,0,
1891,1.512,1.512,0,0,0,0,
1892,4.944,1.644,0,0,0,3.3,
1893,4.806,1.506,0,0,0,3.3,
1894,4.522,1.222,0,0,0,3.3,
1895,3.66658,0.935,0,0,0,2.73158,
1896,0.645,0.645,0,0,0,0,
1897,0.55,0.55,0,0,0,0,
1898,0.512,0.512,0,0,0,0,
1899,0.506,0.506,0,0,0,0,
1900,0.507,0.507,0,0,0,0,
1901,0.555,0.555,0,0,0,0,
1902,0.725,0.725,0,0,0,0,
1903,0.943,0.943,0,0,0,0,
1904,0.854,0.854,0,0,0,0,
1905,0.742,0.742,0,0,0,0,
1906,0.754,0.754,0,0,0,0,
1907,0.735,0.735,0,0,0,0,
1908,0.538626,0.7,0.169867,0.161374,0,0,
1909,0.269862,0.691,0.443303,0.421138,0,0,
1910,-0.0276905,0.678,0.742832,0.70569,0,0,
1911,-0.487983,0.704,1.25472,1.19198,0,0,
1912,-1.17178,0.792,2.06714,1.96378,0,0,
1913,-0.19128,0.998,1.25187,1.18928,0,0,
1914,1.23412,1.274,0.0419817,0.0398826,0,0,
1915,1.512,1.512,0,0,0,0,
1916,4.944,1.644,0,0,0,3.3,
1917,4.806,1.506,0,0,0,3.3,
1918,4.522,1.222,0,0,0,3.3,
1919,3.67358,0.942,0,0,0,2.73158,
1920,0.656,0.656,0,0,0,0,
1921,0.556,0.556,0,0,0,0,
1922,0.519,0.519,0,0,0,0,
1923,0.513,0.513,0,0,0,0,
1924,0.511,0.511,0,0,0,0,
1925,0.559,0.559,0,0,0,0,
1926,0.724,0.724,0,0,0,0,
1927,0.941,0.941,0,0,0,0,
1928,0.85,0.85,0,0,0,0,
1929,0.726,0.726,0,0,0,0,
1930,0.729,0.729,0,0,0,0,
1931,0.724,0.724,0,0,0,0,
1932,0.601286,0.7,0.10391,0.0987142,0,0,
1933,0.308435,0.691,0.4027,0.382565,0,0,
1934,0.0112086,0.678,0.701886,0.666791,0,0,
1935,-0.347386,0.704,1.10672,1.05139,0,0,
1936,-1.16208,0.792,2.05692,1.95408,0,0,
1937,-0.180143,0.998,1.24015,1.17814,0,0,
1938,1.22842,1.274,0.0479759,0.0455771,0,0,
1939,1.512,1.512,0,0,0,0,
1940,4.944,1.644,0,0,0,3.3,
1941,4.806,1.506,0,0,0,3.3,
1942,4.522,1.222,0,0,0,3.3,
1943,3.66658,0.935,0,0,0,2.73158,
1944,0.644,0.644,0,0,0,0,
1945,0.533,0.533,0,0,0,0,
1946,0.489,0.489,0,0,0,0,
1947,0.482,0.482,0,0,0,0,
1948,0.484,0.484,0,0,0,0,
1949,0.534,0.534,0,0,0,0,
1950,0.709,0.709,0,0,0,0,
1951,0.941,0.941,0,0,0,0,
1952,0.864,0.864,0,0,0,0,
1953,0.755,0.755,0,0,0,0,
1954,0.766,0.766,0,0,0,0,
1955,0.776,0.776,0,0,0,0,
1956,0.703414,0.748,0.0469327,0.0445861,0,0,
1957,0.390982,0.735,0.362125,0.344018,0,0,
1958,0.0870934,0.715,0.660954,0.627907,0,0,
1959,-0.270828,0.743,1.06719,1.01383,0,0,
1960,-1.12658,0.828,2.05745,1.95458,0,0,
1961,0,1.034,0.919542,1.034,0.168879,0,
1962,1.308,1.308,0.0359864,0,-0.0359864,0,
1963,1.547,1.547,0,0,0,0,
1964,4.979,1.679,0,0,0,3.3,
1965,4.842,1.542,0,0,0,3.3,
1966,4.551,1.251,0,0,0,3.3,
1967,3.68258,0.951,0,0,0,2.73158,
1968,0.644,0.644,0,0,0,0,
1969,0.533,0.533,0,0,0,0,
1970,0.485,0.485,0,0,0,0,
1971,0.47,0.47,0,0,0,0,
1972,0.469,0.469,0,0,0,0,
1973,0.525,0.525,0,0,0,0,
1974,0.701,0.701,0,0,0,0,
1975,0.933,0.933,0,0,0,0,
1976,0.854,0.854,0,0,0,0,
1977,0.752,0.752,0,0,0,0,
1978,0.766,0.766,0,0,0,0,
1979,0.776,0.776,0,0,0,0,
1980,0.748,0.748,0.0203856,0,-0.0203856,0,
1981,0.554195,0.735,0.321592,0.180805,-0.131272,0,
1982,0.125954,0.715,0.620048,0.589046,0,0,
1983,-0.209567,0.75,1.01007,0.959567,0,0,
1984,-0.944928,0.896,1.93782,1.84093,0,0,
1985,0,1.214,1.27464,1.214,0.00325152,0,
1986,1.45747,1.511,0.0599618,0.0535315,-0.0036128,0,
1987,1.745,1.745,0,0,0,0,
1988,5.126,1.826,0,0,0,3.3,
1989,4.929,1.629,0,0,0,3.3,
1990,4.561,1.261,0,0,0,3.3,
1991,3.68258,0.951,0,0,0,2.73158,
1992,0.637,0.637,0,0,0,0,
1993,0.529,0.529,0,0,0,0,
1994,0.483,0.483,0,0,0,0,
1995,0.469,0.469,0,0,0,0,
1996,0.461,0.461,0,0,0,0,
1997,0.505,0.505,0,0,0,0,
1998,0.665,0.665,0,0,0,0,
1999,0.896,0.896,0,0,0,0,
2000,0.813,0.813,0,0,0,0,
2001,0.706,0.706,0,0,0,0,
2002,0.715,0.715,0,0,0,0,
2003,0.724,0.724,0,0,0,0,
2004,0.679488,0.7,0.0215914,0.0205118,0,0,
2005,0.42394,0.691,0.281116,0.26706,0,0,
2006,0.157777,0.708,0.579182,0.550223,0,0,
2007,-0.21481,0.853,1.12401,1.06781,0,0,
2008,-0.943018,1.034,2.08107,1.97702,0,0,
2009,0,1.34,1.33231,1.34,0.078214,0,
2010,1.589,1.589,0.0719445,0,-0.0719445,0,
2011,1.728,1.728,0,0,0,0,
2012,4.978,1.678,0,0,0,3.3,
2013,4.806,1.506,0,0,0,3.3,
2014,4.522,1.222,0,0,0,3.3,
2015,3.66658,0.935,0,0,0,2.73158,
2016,0.637,0.637,0,0,0,0,
2017,0.529,0.529,0,0,0,0,
2018,0.483,0.483,0,0,0,0,
2019,0.469,0.469,0,0,0,0,
2020,0.461,0.461,0,0,0,0,
2021,0.505,0.505,0,0,0,0,
2022,0.656,0.656,0,0,0,0,
2023,0.896,0.896,0,0,0,0,
2024,0.813,0.813,0,0,0,0,
2025,0.706,0.706,0,0,0,0,
2026,0.715,0.715,0,0,0,0,
2027,0.724,0.724,0,0,0,0,
2028,0.692523,0.7,0.0228309,0.00747743,-0.01496,0,
2029,0.50333,0.732,0.240705,0.22867,0,0,
2030,0.339552,0.851,0.538367,0.511448,0,0,
2031,-0.0799452,1.01,1.14731,1.08995,0,0,
2032,-0.774776,1.179,2.05661,1.95378,0,0,
2033,0,1.486,1.31485,1.486,0.249364,0,
2034,1.713,1.713,0.0779344,0,-0.0779344,0,
2035,1.917,1.917,0,0,0,0,
2036,5.304,2.004,0,0,0,3.3,
2037,5.035,1.735,0,0,0,3.3,
2038,4.665,1.365,0,0,0,3.3,
2039,3.71658,0.985,0,0,0,2.73158,
2040,0.637,0.637,0,0,0,0,
2041,0.529,0.529,0,0,0,0,
2042,0.483,0.483,0,0,0,0,
2043,0.469,0.469,0,0,0,0,
2044,0.461,0.461,0,0,0,0,
2045,0.505,0.505,0,0,0,0,
2046,0.656,0.656,0,0,0,0,
2047,0.896,0.896,0,0,0,0,
2048,0.813,0.813,0,0,0,0,
2049,0.706,0.706,0,0,0,0,
2050,0.715,0.715,0,0,0,0,
2051,0.724,0.724,0,0,0,0,
2052,0.7,0.7,0.0241035,0,-0.0241035,0,
2053,0.720927,0.745,0.200373,0.0240733,-0.175033,0,
2054,-0.103114,0.759,0.907488,0.862114,0,0,
2055,-0.280344,0.835,1.17405,1.11534,0,0,
2056,-0.182822,0.987,1.23139,1.16982,0,0,
2057,0,1.25,0.583894,1.25,0.731895,0,
2058,1.519,1.519,0.0299903,0,-0.0299903,0,
2059,1.512,1.512,0,0,0,0,
2060,4.944,1.644,0,0,0,3.3,
2061,4.806,1.506,0,0,0,3.3,
2062,4.522,1.222,0,0,0,3.3,
2063,3.66658,0.935,0,0,0,2.73158,
2064,0.637,0.637,0,0,0,0,
2065,0.529,0.529,0,0,0,0,
2066,0.483,0.483,0,0,0,0,
2067,0.469,0.469,0,0,0,0,
2068,0.461,0.461,0,0,0,0,
2069,0.505,0.505,0,0,0,0,
2070,0.656,0.656,0,0,0,0,
2071,0.896,0.896,0,0,0,0,
2072,0.813,0.813,0,0,0,0,
2073,0.706,0.706,0,0,0,0,
2074,0.715,0.715,0,0,0,0,
2075,0.724,0.724,0,0,0,0,
2076,0.7,0.7,0.0254083,0,-0.0254083,0,
2077,0.691,0.691,0.160135,0,-0.160135,0,
2078,0.209322,0.678,1.09103,0.468678,-0.597684,0,
2079,-0.286758,0.704,1.0429,0.990758,0,0,
2080,-1.19824,0.792,2.09499,1.99024,0,0,
2081,-0.354851,0.998,1.42405,1.35285,0,0,
2082,1.18858,1.274,0.0899113,0.0854158,0,0,
2083,1.512,1.512,0,0,0,0,
2084,4.944,1.644,0,0,0,3.3,
2085,4.806,1.506,0,0,0,3.3,
2086,4.522,1.222,0,0,0,3.3,
2087,3.66658,0.935,0,0,0,2.73158,
2088,0.637,0.637,0,0,0,0,
2089,0.529,0.529,0,0,0,0,
2090,0.483,0.483,0,0,0,0,
2091,0.469,0.469,0,0,0,0,
2092,0.461,0.461,0,0,0,0,
2093,0.505,0.505,0,0,0,0,
2094,0.662,0.662,0,0,0,0,
2095,0.896,0.896,0,0,0,0,
2096,0.813,0.813,0,0,0,0,
2097,0.706,0.706,0,0,0,0,
2098,0.715,0.715,0,0,0,0,
2099,0.724,0.724,0,0,0,0,
2100,0.674593,0.7,0.0267444,0.0254072,0,0,
2101,0.577001,0.691,0.119999,0.113999,0,0,
2102,0.282451,0.678,0.416367,0.395549,0,0,
2103,-0.195311,0.76,1.00559,0.955311,0,0,
2104,-1.08207,0.917,2.10428,1.99907,0,0,
2105,-0.142312,1.194,1.40664,1.33631,0,0,
2106,1.2849,1.376,0.0958984,0.0911035,0,0,
2107,1.512,1.512,0,0,0,0,
2108,4.944,1.644,0,0,0,3.3,
2109,4.806,1.506,0,0,0,3.3,
2110,4.522,1.222,0,0,0,3.3,
2111,3.66658,0.935,0,0,0,2.73158,
2112,0.644,0.644,0,0,0,0,
2113,0.533,0.533,0,0,0,0,
2114,0.485,0.485,0,0,0,0,
2115,0.47,0.47,0,0,0,0,
2116,0.464,0.464,0,0,0,0,
2117,0.509,0.509,0,0,0,0,
2118,0.667,0.667,0,0,0,0,
2119,0.918,0.918,0,0,0,0,
2120,0.846,0.846,0,0,0,0,
2121,0.752,0.752,0,0,0,0,
2122,0.766,0.766,0,0,0,0,
2123,0.776,0.776,0,0,0,0,
2124,0.721295,0.748,0.0281108,0.0267052,0,0,
2125,0.686523,0.788,0.106818,0.101477,0,0,
2126,0.445813,0.861,0.437039,0.415187,0,0,
2127,-0.00191532,1.008,1.06307,1.00992,0,0,
2128,0,1.04,0.441411,1.04,0.653326,0,
2129,0,1.206,1.11738,1.206,0.152093,0,
2130,1.493,1.493,0.0839218,0,-0.0839218,0,
2131,1.707,1.707,0,0,0,0,
2132,5.092,1.792,0,0,0,3.3,
2133,4.907,1.607,0,0,0,3.3,
2134,4.551,1.251,0,0,0,3.3,
2135,3.68258,0.951,0,0,0,2.73158,
2136,0.644,0.644,0,0,0,0,
2137,0.533,0.533,0,0,0,0,
2138,0.485,0.485,0,0,0,0,
2139,0.47,0.47,0,0,0,0,
2140,0.464,0.464,0,0,0,0,
2141,0.509,0.509,0,0,0,0,
2142,0.671,0.671,0,0,0,0,
2143,0.918,0.918,0,0,0,0,
2144,0.846,0.846,0,0,0,0,
2145,0.752,0.752,0,0,0,0,
2146,0.766,0.766,0,0,0,0,
2147,0.776,0.776,0,0,0,0,
2148,0.748,0.748,0.0295064,0,-0.0295064,0,
2149,0.735,0.735,0.719187,0,-0.719187,0,
2150,0.107613,0.715,0.701649,0.607387,-0.062294,0,
2151,-0.707484,0.743,1.52683,1.45048,0,0,
2152,-0.86039,0.828,1.77725,1.68839,0,0,
2153,0,1.034,1.03581,1.034,0.0526073,0,
2154,1.2838,1.308,0.0839213,0.0241954,-0.0584525,0,
2155,1.547,1.547,0,0,0,0,
2156,4.979,1.679,0,0,0,3.3,
2157,4.842,1.542,0,0,0,3.3,
2158,4.551,1.251,0,0,0,3.3,
2159,3.68558,0.954,0,0,0,2.73158,
2160,0.649,0.649,0,0,0,0,
2161,0.549,0.549,0,0,0,0,
2162,0.509,0.509,0,0,0,0,
2163,0.502,0.502,0,0,0,0,
2164,0.499,0.499,0,0,0,0,
2165,0.547,0.547,0,0,0,0,
2166,0.733,0.733,0,0,0,0,
2167,0.977,0.977,0,0,0,0,
2168,0.876,0.876,0,0,0,0,
2169,0.727,0.727,0,0,0,0,
2170,0.732,0.732,0,0,0,0,
2171,0.727,0.727,0,0,0,0,
2172,0.673616,0.703,0.0309301,0.0293836,0,0,
2173,0.589555,0.694,0.109942,0.104445,0,0,
2174,0.39947,0.68,0.295295,0.28053,0,0,
2175,-0.772437,0.7,1.54993,1.47244,0,0,
2176,-1.16763,0.762,2.03119,1.92963,0,0,
2177,0,0.894,0.854555,0.894,0.0864979,0,
2178,1.01009,1.044,0.131803,0.0339097,-0.0961088,0,
2179,1.186,1.186,0,0,0,0,
2180,4.727,1.427,0,0,0,3.3,
2181,4.804,1.504,0,0,0,3.3,
2182,4.52,1.22,0,0,0,3.3,
2183,3.66558,0.934,0,0,0,2.73158,
2184,0.636,0.636,0,0,0,0,
2185,0.528,0.528,0,0,0,0,
2186,0.486,0.486,0,0,0,0,
2187,0.476,0.476,0,0,0,0,
2188,0.472,0.472,0,0,0,0,
2189,0.519,0.519,0,0,0,0,
2190,0.693,0.693,0,0,0,0,
2191,0.949,0.949,0,0,0,0,
2192,0.86,0.86,0,0,0,0,
2193,0.729,0.729,0,0,0,0,
2194,0.741,0.741,0,0,0,0,
2195,0.743,0.743,0,0,0,0,
2196,0.684238,0.715,0.0323809,0.0307618,0,0,
2197,0.239929,0.704,0.488496,0.464071,0,0,
2198,-0.399033,0.693,1.14951,1.09203,0,0,
2199,-0.92578,0.715,1.72714,1.64078,0,0,
2200,-0.202339,0.78,1.03404,0.982339,0,0,
2201,0,0.928,0.257216,0.928,0.719626,0,
2202,1.068,1.068,0.113853,0,-0.113853,0,
2203,1.21,1.21,0,0,0,0,
2204,4.758,1.458,0,0,0,3.3,
2205,4.844,1.544,0,0,0,3.3,
2206,4.569,1.269,0,0,0,3.3,
2207,3.72358,0.992,0,0,0,2.73158,
2208,0.707,0.707,0,0,0,0,
2209,0.609,0.609,0,0,0,0,
2210,0.569,0.569,0,0,0,0,
2211,0.563,0.563,0,0,0,0,
2212,0.561,0.561,0,0,0,0,
2213,0.608,0.608,0,0,0,0,
2214,0.793,0.793,0,0,0,0,
2215,1.027,1.027,0,0,0,0,
2216,0.92,0.92,0,0,0,0,
2217,0.762,0.762,0,0,0,0,
2218,0.762,0.762,0,0,0,0,
2219,0.747,0.747,0,0,0,0,
2220,0.708,0.708,0.0338574,0,-0.0338574,0,
2221,0.694,0.694,0.113016,0,-0.113016,0,
2222,0.68,0.68,0.215263,0,-0.215263,0,
2223,0.7,0.7,0.744859,0,-0.323596,0,
2224,-0.919146,0.762,1.76963,1.68115,0,0,
2225,-0.238804,0.894,1.19243,1.1328,0,0,
2226,0.833641,1.044,0.22143,0.210359,0,0,
2227,1.186,1.186,0,0,0,0,
2228,4.727,1.427,0,0,0,3.3,
2229,4.804,1.504,0,0,0,3.3,
2230,4.52,1.22,0,0,0,3.3,
2231,3.66858,0.937,0,0,0,2.73158,
2232,0.651,0.651,0,0,0,0,
2233,0.553,0.553,0,0,0,0,
2234,0.521,0.521,0,0,0,0,
2235,0.519,0.519,0,0,0,0,
2236,0.522,0.522,0,0,0,0,
2237,0.569,0.569,0,0,0,0,
2238,0.751,0.751,0,0,0,0,
2239,0.991,0.991,0,0,0,0,
2240,0.885,0.885,0,0,0,0,
2241,0.734,0.734,0,0,0,0,
2242,0.726,0.726,0,0,0,0,
2243,0.727,0.727,0,0,0,0,
2244,0.66941,0.703,0.0353583,0.0335904,0,0,
2245,0.585195,0.694,0.114532,0.108805,0,0,
2246,0.502215,0.68,0.187142,0.177785,0,0,
2247,-0.146473,0.7,0.891024,0.846473,0,0,
2248,-1.22571,0.762,2.09233,1.98771,0,0,
2249,-0.189142,0.894,1.14015,1.08314,0,0,
2250,0.822306,1.044,0.233362,0.221694,0,0,
2251,1.186,1.186,0,0,0,0,
2252,4.727,1.427,0,0,0,3.3,
2253,4.804,1.504,0,0,0,3.3,
2254,4.52,1.22,0,0,0,3.3,
2255,3.66558,0.934,0,0,0,2.73158,
2256,0.636,0.636,0,0,0,0,
2257,0.528,0.528,0,0,0,0,
2258,0.482,0.482,0,0,0,0,
2259,0.47,0.47,0,0,0,0,
2260,0.474,0.474,0,0,0,0,
2261,0.527,0.527,0,0,0,0,
2262,0.705,0.705,0,0,0,0,
2263,0.952,0.952,0,0,0,0,
2264,0.85,0.85,0,0,0,0,
2265,0.715,0.715,0,0,0,0,
2266,0.718,0.718,0,0,0,0,
2267,0.727,0.727,0,0,0,0,
2268,0.667962,0.703,0.0368824,0.0350383,0,0,
2269,0.583769,0.694,0.116032,0.110231,0,0,
2270,0.510918,0.69,0.188507,0.179082,0,0,
2271,-0.00635731,0.834,0.884587,0.840357,0,0,
2272,-0.992304,1.007,2.10453,1.9993,0,0,
2273,0,1.293,1.16905,1.293,0.192001,0,
2274,1.37264,1.403,0.24529,0.0303575,-0.213335,0,
2275,1.481,1.481,0,0,0,0,
2276,4.778,1.478,0,0,0,3.3,
2277,4.86,1.56,0,0,0,3.3,
2278,4.52,1.22,0,0,0,3.3,
2279,3.66558,0.934,0,0,0,2.73158,
2280,0.643,0.643,0,0,0,0,
2281,0.532,0.532,0,0,0,0,
2282,0.484,0.484,0,0,0,0,
2283,0.469,0.469,0,0,0,0,
2284,0.463,0.463,0,0,0,0,
2285,0.509,0.509,0,0,0,0,
2286,0.68,0.68,0,0,0,0,
2287,0.958,0.958,0,0,0,0,
2288,0.878,0.878,0,0,0,0,
2289,0.76,0.76,0,0,0,0,
2290,0.795,0.795,0,0,0,0,
2291,0.886,0.886,0,0,0,0,
2292,1.03249,1.069,0.0384283,0.0365069,0,0,
2293,1.11836,1.23,0.117517,0.111641,0,0,
2294,1.25764,1.438,0.189853,0.18036,0,0,
2295,0,1.661,0.735458,1.661,1.01296,0,
2296,1.771,1.771,2.11951,0,-1.12551,0,
2297,0,2.061,1.11676,2.061,1.05272,0,
2298,2.033,2.033,0.287016,0,-0.287016,0,
2299,2.029,2.029,0,0,0,0,
2300,5.43,2.13,0,0,0,3.3,
2301,5.323,2.023,0,0,0,3.3,
2302,4.913,1.613,0,0,0,3.3,
2303,3.89358,1.162,0,0,0,2.73158,
2304,0.634,0.634,0,0,0,0,
2305,0.488,0.488,0,0,0,0,
2306,0.488,0.488,0,0,0,0,
2307,0.469,0.469,0,0,0,0,
2308,0.463,0.463,0,0,0,0,
2309,0.509,0.509,0,0,0,0,
2310,0.68,0.68,0,0,0,0,
2311,0.958,0.958,0,0,0,0,
2312,0.878,0.878,0,0,0,0,
2313,0.76,0.76,0,0,0,0,
2314,0.856,0.856,0,0,0,0,
2315,0.941,0.941,0,0,0,0,
2316,1.058,1.058,0.0399944,0,-0.0399944,0,
2317,1.226,1.226,0.118985,0,-0.118985,0,
2318,1.397,1.397,0.19118,0,-0.19118,0,
2319,2.22045e-016,1.683,0.725841,1.683,1.04574,0,
2320,0,2.046,2.12642,2.046,0.0272659,0,
2321,0,2.453,1.19781,2.453,1.38429,0,
2322,2.448,2.448,0.269132,0,-0.269132,0,
2323,2.427,2.427,0,0,0,0,
2324,5.805,2.505,0,0,0,3.3,
2325,5.691,2.391,0,0,0,3.3,
2326,5.161,1.861,0,0,0,3.3,
2327,4.13958,1.408,0,0,0,2.73158,
2328,0.979,0.979,0,0,0,0,
2329,0.668,0.668,0,0,0,0,
2330,0.482,0.482,0,0,0,0,
2331,0.468,0.468,0,0,0,0,
2332,0.46,0.46,0,0,0,0,
2333,0.505,0.505,0,0,0,0,
2334,0.669,0.669,0,0,0,0,
2335,0.936,0.936,0,0,0,0,
2336,0.845,0.845,0,0,0,0,
2337,0.715,0.715,0,0,0,0,
2338,0.751,0.751,0,0,0,0,
2339,0.839,0.839,0.000605754,0,-0.000605754,0,
2340,0.937,0.937,0.0415698,0,-0.0415698,0,
2341,1.146,1.146,0.120435,0,-0.120435,0,
2342,1.363,1.363,0.192486,0,-0.192486,0,
2343,2.22045e-016,1.629,0.705301,1.629,1.00944,0,
2344,1.924,1.924,2.12731,0,-2.12731,0,
2345,0,2.298,1.20929,2.298,1.20966,0,
2346,2.313,2.313,0.251242,0,-0.251242,0,
2347,2.303,2.303,0,0,0,0,
2348,5.693,2.393,0,0,0,3.3,
2349,5.598,2.298,0,0,0,3.3,
2350,5.072,1.772,0,0,0,3.3,
2351,4.03858,1.307,0,0,0,2.73158,
2352,0.836,0.836,0,0,0,0,
2353,0.677,0.677,0,0,0,0,
2354,0.557,0.557,0,0,0,0,
2355,0.468,0.468,0,0,0,0,
2356,0.46,0.46,0,0,0,0,
2357,0.505,0.505,0,0,0,0,
2358,0.669,0.669,0,0,0,0,
2359,0.936,0.936,0,0,0,0,
2360,0.845,0.845,0,0,0,0,
2361,0.715,0.715,0,0,0,0,
2362,0.784,0.784,0,0,0,0,
2363,0.91,0.91,0.00361677,0,-0.00361677,0,
2364,1.047,1.047,0.043131,0,-0.043131,0,
2365,1.252,1.252,0.121867,0,-0.121867,0,
2366,1.437,1.437,0.193772,0,-0.193772,0,
2367,0,1.723,0.766048,1.723,1.04764,0,
2368,1.927,1.927,2.14288,0,-2.14288,0,
2369,0,2.259,1.28425,2.259,1.09364,0,
2370,2.252,2.252,0.33463,0,-0.33463,0,
2371,2.23,2.23,0,0,0,0,
2372,5.608,2.308,0,0,0,3.3,
2373,5.449,2.149,0,0,0,3.3,
2374,5.035,1.735,0,0,0,3.3,
2375,3.98558,1.254,0,0,0,2.73158,
2376,0.829,0.829,0,0,0,0,
2377,0.528,0.528,0,0,0,0,
2378,0.482,0.482,0,0,0,0,
2379,0.468,0.468,0,0,0,0,
2380,0.46,0.46,0,0,0,0,
2381,0.505,0.505,0,0,0,0,
2382,0.669,0.669,0,0,0,0,
2383,0.936,0.936,0,0,0,0,
2384,0.845,0.845,0,0,0,0,
2385,0.715,0.715,0,0,0,0,
2386,0.718,0.718,0,0,0,0,
2387,0.727,0.727,0.00940865,0,-0.00940865,0,
2388,0.797,0.797,0.044676,0,-0.044676,0,
2389,1.007,1.007,0.12328,0,-0.12328,0,
2390,1.155,1.155,0.195037,0,-0.195037,0,
2391,0,1.344,0.64613,1.344,0.768606,0,
2392,1.491,1.491,2.13355,0,-2.13355,0,
2393,0,1.664,1.24953,1.664,0.502051,0,
2394,1.7,1.7,0.316769,0,-0.316769,0,
2395,1.697,1.697,0,0,0,0,
2396,4.933,1.633,0,0,0,3.3,
2397,4.804,1.504,0,0,0,3.3,
2398,4.52,1.22,0,0,0,3.3,
2399,3.66558,0.934,0,0,0,2.73158,
2400,0.636,0.636,0,0,0,0,
2401,0.528,0.528,0,0,0,0,
2402,0.482,0.482,0,0,0,0,
2403,0.468,0.468,0,0,0,0,
2404,0.46,0.46,0,0,0,0,
2405,0.505,0.505,0,0,0,0,
2406,0.669,0.669,0,0,0,0,
2407,0.936,0.936,0,0,0,0,
2408,0.845,0.845,0,0,0,0,
2409,0.715,0.715,0,0,0,0,
2410,0.718,0.718,0,0,0,0,
2411,0.727,0.727,0.018307,0,-0.018307,0,
2412,0.703,0.703,0.046204,0,-0.046204,0,
2413,0.694,0.694,0.124673,0,-0.124673,0,
2414,0.686,0.686,0.19628,0,-0.19628,0,
2415,0.818,0.818,0.861154,0,-0.468685,0,
2416,-0.974087,1.034,2.11378,2.00809,0,0,
2417,0,1.288,1.18585,1.288,0.169935,0,
2418,1.36372,1.44,0.269113,0.0762819,-0.188817,0,
2419,1.571,1.571,0,0,0,0,
2420,5.091,1.791,0,0,0,3.3,
2421,5.106,1.806,0,0,0,3.3,
2422,4.722,1.422,0,0,0,3.3,
2423,3.78358,1.052,0,0,0,2.73158,
2424,0.664,0.664,0,0,0,0,
2425,0.528,0.528,0,0,0,0,
2426,0.482,0.482,0,0,0,0,
2427,0.468,0.468,0,0,0,0,
2428,0.46,0.46,0,0,0,0,
2429,0.505,0.505,0,0,0,0,
2430,0.669,0.669,0,0,0,0,
2431,0.936,0.936,0,0,0,0,
2432,0.845,0.845,0,0,0,0,
2433,0.715,0.715,0,0,0,0,
2434,0.718,0.718,0,0,0,0,
2435,0.697845,0.727,0.0306896,0.0291551,0,0,
2436,0.657671,0.703,0.0477143,0.0453286,0,0,
2437,0.642257,0.762,0.126046,0.119743,0,0,
2438,0.677374,0.865,0.197501,0.187626,0,0,
2439,0,1.065,0.79366,1.065,0.327393,0,
2440,-0.314603,1.328,2.09283,1.6426,-0.36377,0,
2441,0,1.682,1.32998,1.682,0.440545,0,
2442,1.775,1.775,0.227368,0,-0.227368,0,
2443,1.854,1.854,0,0,0,0,
2444,5.321,2.021,0,0,0,3.3,
2445,5.331,2.031,0,0,0,3.3,
2446,4.683,1.383,0,0,0,3.3,
2447,3.82458,1.093,0,0,0,2.73158,
2448,0.636,0.636,0,0,0,0,
2449,0.537,0.537,0,0,0,0,
2450,0.484,0.484,0,0,0,0,
2451,0.469,0.469,0,0,0,0,
2452,0.463,0.463,0,0,0,0,
2453,0.509,0.509,0,0,0,0,
2454,0.68,0.68,0,0,0,0,
2455,0.958,0.958,0,0,0,0,
2456,0.878,0.878,0,0,0,0,
2457,0.76,0.76,0,0,0,0,
2458,0.77,0.77,0,0,0,0,
2459,0.803,0.803,0.0450172,0,-0.0450172,0,
2460,0.887,0.887,0.049206,0,-0.049206,0,
2461,1.002,1.002,0.127398,0,-0.127398,0,
2462,1.01472,1.165,0.198699,0.150284,-0.0405055,0,
2463,0,1.378,0.899828,1.378,0.550698,0,
2464,1.653,1.653,2.13085,0,-0.611887,0,
2465,0,2.053,1.23767,2.053,0.923381,0,
2466,2.09,2.09,0.209462,0,-0.209462,0,
2467,2.12,2.12,0,0,0,0,
2468,5.565,2.265,0,0,0,3.3,
2469,5.454,2.154,0,0,0,3.3,
2470,5.041,1.741,0,0,0,3.3,
2471,4.05158,1.32,0,0,0,2.73158,
2472,0.888,0.888,0,0,0,0,
2473,0.7,0.7,0,0,0,0,
2474,0.582,0.582,0,0,0,0,
2475,0.482,0.482,0,0,0,0,
2476,0.463,0.463,0,0,0,0,
2477,0.509,0.509,0,0,0,0,
2478,0.68,0.68,0,0,0,0,
2479,0.958,0.958,0,0,0,0,
2480,0.878,0.878,0,0,0,0,
2481,0.76,0.76,0,0,0,0,
2482,0.784,0.784,0,0,0,0,
2483,0.881,0.881,0.0616057,0,-0.0616057,0,
2484,0.947,0.947,0.0506785,0,-0.0506785,0,
2485,1.024,1.024,0.128728,0,-0.128728,0,
2486,1.098,1.098,0.220663,0,-0.220663,0,
2487,-0.140851,1.265,1.83468,1.40585,-0.354842,0,
2488,-0.451107,1.435,1.98538,1.88611,0,0,
2489,0,1.729,1.06973,1.729,0.75027,0,
2490,1.814,1.814,0.292931,0,-0.292931,0,
2491,1.791,1.791,0,0,0,0,
2492,5.227,1.927,0,0,0,3.3,
2493,5.247,1.947,0,0,0,3.3,
2494,4.858,1.558,0,0,0,3.3,
2495,3.84858,1.117,0,0,0,2.73158,
