Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
1704,0.637,0.637,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,24,100,
1705,0.529,0.529,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,24,100,
1706,0.483,0.483,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,24,100,
1707,0.469,0.469,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,24,100,
1708,0.461,0.461,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1709,0.505,0.505,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1710,0.656,0.656,0,0,0,0,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1711,0.896,0.896,39,0,0,0.8,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1712,0.813,0.813,200,0,0,0.8,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1713,0.706,0.706,455,0,0,0.8,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1714,0.715,0.715,643,0,0,0.8,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1715,0.724,0.724,728,0,0,0.8,0,0,0,0,0,0.313343,0,7.30746,0,9.70274,97.0274,0,0,0,
1716,0.7,0.7,755,24.0669,4.76505,0.8,137.828,0.826966,0.513623,0.487942,-0.313343,0.313343,0.313343,7.30746,0,10,100,0,0,0,
1717,0.75,0.75,738,200.931,39.7826,0.8,127.941,0.767648,0.767648,0.729265,0,0,0,7.58947,0,10,100,0,0,0,
1718,0.856,0.856,635,390.114,77.2393,0.8,178.226,1.06936,1.06936,1.01589,0,0,0,7.58947,0,10,100,0,0,0,
1719,1.031,1.031,515,316.143,198.857,0.624575,238.81,1.43286,1.43286,1.36121,0,0,0,7.58947,0,10,100,0,0,0,
1720,1.171,1.171,372,44.267,327.733,0.369919,329.415,1.97649,1.97649,1.87767,0,0,0,7.58947,0,10,100,0,0,0,
1721,1.428,1.428,199,3.19632,195.804,0.178466,196.237,1.17742,1.50316,1.428,0.325738,0,0,7.58947,0.325738,9.65664,96.5664,0,0,0,
1722,1.676,1.676,2,0.000314297,1.99969,0.0017461,1.99977,0.0119986,0,0,-0.0119986,0.361931,0.0119986,7.26373,0,9.66803,96.6803,0,0,0,
1723,1.866,1.866,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,12,50,
1724,1.666,1.666,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,3.3,15.135,63.0625,
1725,1.506,1.506,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,3.3,18.27,76.125,
1726,1.222,1.222,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,3.3,21.405,89.1875,
1727,0.935,0.935,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,2.73158,24,100,
1728,0.637,0.637,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,24,100,
1729,0.529,0.529,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,24,100,
1730,0.483,0.483,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,24,100,
1731,0.469,0.469,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,24,100,
1732,0.461,0.461,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1733,0.505,0.505,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1734,0.656,0.656,0,0,0,0,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1735,0.896,0.896,108,0,0,0.8,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1736,0.813,0.813,297,0,0,0.8,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1737,0.706,0.706,492,0,0,0.8,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1738,0.715,0.715,643,0,0,0.8,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1739,0.724,0.724,754,0,0,0.8,0,0,0,0,0,0.349932,0,7.27453,0,9.66803,96.6803,0,0,0,
1740,0.714,0.714,809,26.1056,5.16868,0.8,149.503,0.897016,0.547084,0.51973,-0.349932,0.349932,0.349932,7.27453,0,10,100,0,0,0,
1741,0.85,0.85,789,205.031,40.5944,0.8,121.212,0.72727,0.72727,0.690907,0,0,0,7.58947,0,10,100,0,0,0,
1742,1.014,1.014,647,394.095,78.0274,0.8,171.46,1.02876,1.02876,0.977324,0,0,0,7.58947,0,10,100,0,0,0,
1743,1.215,1.215,527,334.786,192.214,0.634738,231.321,1.38792,1.38792,1.31853,0,0,0,7.58947,0,10,100,0,0,0,
1744,1.357,1.357,394,57.2077,336.792,0.389709,337.846,2.02707,2.02707,1.92572,0,0,0,7.58947,0,10,100,0,0,0,
1745,1.629,1.629,195,3.05535,191.945,0.174094,192.334,1.154,1.71474,1.629,0.560735,0,0,7.58947,0.560735,9.40893,94.0893,0,0,0,
1746,1.824,1.824,2,0.000313026,1.99969,0.00173903,1.99977,0.0119986,0,0,-0.0119986,0.623039,0.0119986,7.02873,0,9.42032,94.2032,0,0,0,
1747,1.98,1.98,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,12,50,
1748,2.006,2.006,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,3.3,15.135,63.0625,
1749,1.737,1.737,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,3.3,18.27,76.125,
1750,1.366,1.366,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,3.3,21.405,89.1875,
1751,1.002,1.002,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,2.73158,24,100,
1752,0.637,0.637,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,24,100,
1753,0.529,0.529,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,24,100,
1754,0.483,0.483,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,24,100,
1755,0.469,0.469,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,24,100,
1756,0.461,0.461,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1757,0.505,0.505,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1758,0.656,0.656,0,0,0,0,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1759,0.896,0.896,99,0,0,0.8,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1760,0.813,0.813,290,0,0,0.8,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1761,0.706,0.706,498,0,0,0.8,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1762,0.715,0.715,644,0,0,0.8,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1763,0.724,0.724,692,0,0,0.8,0,0,0,0,0,0.611041,0,7.03953,0,9.42032,94.2032,0,0,0,
1764,0.707,0.707,662,28.2388,5.59105,0.8,161.72,0.970317,0.359277,0.341313,-0.611041,0.611041,0.611041,7.03953,0,10,100,0,0,0,
1765,0.806,0.806,630,209.145,41.4089,0.8,114.47,0.68682,0.68682,0.652479,0,0,0,7.58947,0,10,100,0,0,0,
1766,0.975,0.975,665,398.076,78.8158,0.8,164.68,0.988079,0.988079,0.938675,0,0,0,7.58947,0,10,100,0,0,0,
1767,1.103,1.103,462,210.212,251.788,0.552664,262.246,1.57348,1.57348,1.4948,0,0,0,7.58947,0,10,100,0,0,0,
1768,1.272,1.272,385,50.1966,334.803,0.378802,335.153,2.01092,2.01092,1.91037,0,0,0,7.58947,0,10,100,0,0,0,
1769,1.582,1.582,192,2.94895,189.051,0.170657,189.401,1.1364,1.66526,1.582,0.528858,0,0,7.58947,0.528858,9.44253,94.4253,0,0,0,
1770,1.789,1.789,3,0.000701505,2.9993,0.00259817,2.99947,0.0179968,0,0,-0.0179968,0.58762,0.0179968,7.06061,0,9.45961,94.5961,0,0,0,
1771,1.996,1.996,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,12,50,
1772,2.041,2.041,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,3.3,15.135,63.0625,
1773,1.784,1.784,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,3.3,18.27,76.125,
1774,1.222,1.222,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,3.3,21.405,89.1875,
1775,0.935,0.935,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,2.73158,24,100,
1776,0.644,0.644,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,24,100,
1777,0.533,0.533,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,24,100,
1778,0.485,0.485,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,24,100,
1779,0.47,0.47,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,24,100,
1780,0.464,0.464,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1781,0.509,0.509,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1782,0.667,0.667,0,0,0,0,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1783,0.918,0.918,117,0,0,0.8,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1784,0.846,0.846,324,0,0,0.8,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1785,0.752,0.752,503,0,0,0.8,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1786,0.766,0.766,653,0,0,0.8,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1787,0.834,0.834,765,0,0,0.8,0,0,0,0,0,0.569623,0,7.07681,0,9.45961,94.5961,0,0,0,
1788,0.905,0.905,788,30.4667,6.03216,0.8,174.479,1.04687,0.477248,0.453386,-0.569623,0.569623,0.569623,7.07681,0,10,100,0,0,0,
1789,1.029,1.029,766,213.269,42.2254,0.8,107.718,0.646309,0.646309,0.613994,0,0,0,7.58947,0,10,100,0,0,0,
1790,1.153,1.153,689,402.057,79.6038,0.8,157.887,0.94732,0.94732,0.899954,0,0,0,7.58947,0,10,100,0,0,0,
1791,1.295,1.295,559,387.945,171.055,0.664197,212.054,1.27232,1.36316,1.295,0.0908336,0,0,7.58947,0.0908336,9.90425,99.0425,0,0,0,
1792,1.399,1.399,384,48.5884,335.412,0.375852,335.109,2.01065,1.90973,1.81424,-0.100926,0.100926,0.100926,7.49863,0,10,100,0,0,0,
1793,1.651,1.651,203,3.28215,199.718,0.179647,200.049,1.20029,1.73789,1.651,0.537601,0,0,7.58947,0.537601,9.43332,94.3332,0,0,0,
1794,1.852,1.852,4,0.00124224,3.99876,0.00345066,3.99905,0.0239943,0,0,-0.0239943,0.597335,0.0239943,7.05187,0,9.45608,94.5608,0,0,0,
1795,2.02,2.02,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,12,50,
1796,2.047,2.047,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,3.3,15.135,63.0625,
1797,1.812,1.812,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,3.3,18.27,76.125,
1798,1.436,1.436,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,3.3,21.405,89.1875,
1799,1.019,1.019,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,2.73158,24,100,
1800,0.644,0.644,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,24,100,
1801,0.533,0.533,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,24,100,
1802,0.485,0.485,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,24,100,
1803,0.47,0.47,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,24,100,
1804,0.464,0.464,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1805,0.509,0.509,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1806,0.667,0.667,0,0,0,0,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1807,0.918,0.918,113,0,0,0.8,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1808,0.846,0.846,304,0,0,0.8,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1809,0.752,0.752,494,0,0,0.8,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1810,0.766,0.766,654,0,0,0.8,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1811,0.776,0.776,755,0,0,0.8,0,0,0,0,0,0.57334,0,7.07346,0,9.45608,94.5608,0,0,0,
1812,0.855,0.855,815,32.7894,6.49203,0.8,119.38,0.71628,0.142939,0.135792,-0.57334,0.57334,0.57334,7.07346,0,10,100,0,0,0,
1813,0.979,0.979,795,217.401,43.0435,0.8,100.959,0.605751,0.605751,0.575464,0,0,0,7.58947,0,10,100,0,0,0,
1814,1.11,1.11,677,406.033,80.391,0.8,151.083,0.906498,0.906498,0.861174,0,0,0,7.58947,0,10,100,0,0,0,
1815,1.26,1.26,526,318.682,207.318,0.620824,226.1,1.3566,1.3566,1.28877,0,0,0,7.58947,0,10,100,0,0,0,
1816,1.374,1.374,391,51.9804,339.02,0.380737,337.9,2.0274,2.0274,1.92603,0,0,0,7.58947,0,10,100,0,0,0,
1817,1.632,1.632,199,3.14051,195.859,0.17535,196.152,1.17691,1.71789,1.632,0.540985,0,0,7.58947,0.540985,9.42975,94.2975,0,0,0,
1818,1.85,1.85,4,0.00123745,3.99876,0.00343737,3.99904,0.0239942,0,0,-0.0239942,0.601095,0.0239942,7.04848,0,9.45251,94.5251,0,0,0,
1819,2.017,2.017,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,12,50,
1820,2.085,2.085,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,3.3,15.135,63.0625,
1821,1.843,1.843,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,3.3,18.27,76.125,
1822,1.44,1.44,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,3.3,21.405,89.1875,
1823,1.037,1.037,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,2.73158,24,100,
1824,0.637,0.637,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,24,100,
1825,0.529,0.529,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,24,100,
1826,0.483,0.483,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,24,100,
1827,0.469,0.469,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,24,100,
1828,0.461,0.461,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1829,0.505,0.505,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1830,0.656,0.656,0,0,0,0,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1831,0.896,0.896,122,0,0,0.8,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1832,0.813,0.813,326,0,0,0.8,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1833,0.706,0.706,500,0,0,0.8,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1834,0.715,0.715,674,0,0,0.8,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1835,0.724,0.724,755,0,0,0.8,0,0,0,0,0,0.577101,0,7.07008,0,9.45251,94.5251,0,0,0,
1836,0.738,0.738,793,35.2065,6.97059,0.8,82.3651,0.49419,0,0,-0.49419,0.577101,0.49419,7.07008,0,9.92134,99.2134,0,0,0,
1837,0.865,0.865,783,221.538,43.8627,0.8,94.1933,0.56516,0.482249,0.458137,-0.0829102,0.0829102,0.0829102,7.51485,0,10,100,0,0,0,
1838,1.01,1.01,700,410.002,81.177,0.8,144.271,0.865624,0.865624,0.822343,0,0,0,7.58947,0,10,100,0,0,0,
1839,1.179,1.179,571,401.938,169.062,0.669498,200.782,1.20469,1.24105,1.179,0.0363602,0,0,7.58947,0.0363602,9.96167,99.6167,0,0,0,
1840,1.329,1.329,374,41.0554,332.945,0.362336,331.736,1.99042,1.95002,1.85252,-0.0404002,0.0404002,0.0404002,7.55311,0,10,100,0,0,0,
1841,1.612,1.612,210,3.48249,206.518,0.184259,206.78,1.24068,1.69684,1.612,0.456164,0,0,7.58947,0.456164,9.51916,95.1916,0,0,0,
1842,1.81,1.81,5,0.0019262,4.99807,0.00428045,4.99848,0.0299909,0,0,-0.0299909,0.506849,0.0299909,7.1333,0,9.54761,95.4761,0,0,0,
1843,1.95,1.95,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,12,50,
1844,1.876,1.876,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,3.3,15.135,63.0625,
1845,1.522,1.522,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,3.3,18.27,76.125,
1846,1.222,1.222,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,3.3,21.405,89.1875,
1847,0.935,0.935,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,2.73158,24,100,
1848,0.637,0.637,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,24,100,
1849,0.529,0.529,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,24,100,
1850,0.483,0.483,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,24,100,
1851,0.469,0.469,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,24,100,
1852,0.461,0.461,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1853,0.505,0.505,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1854,0.656,0.656,0,0,0,0,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1855,0.896,0.896,129,0,0,0.8,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1856,0.813,0.813,339,0,0,0.8,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1857,0.706,0.706,515,0,0,0.8,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1858,0.715,0.715,675,0,0,0.8,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1859,0.724,0.724,766,0,0,0.8,0,0,0,0,0,0.476858,0,7.16029,0,9.54761,95.4761,0,0,0,
1860,0.802,0.802,810,37.7175,7.46775,0.8,58.6665,0.351999,0,0,-0.351999,0.476858,0.351999,7.16029,0,9.88155,98.8155,0,0,0,
1861,0.922,0.922,766,225.678,44.6824,0.8,87.4242,0.524545,0.399686,0.379702,-0.124859,0.124859,0.124859,7.47709,0,10,100,0,0,0,
1862,1.056,1.056,676,413.963,81.9612,0.8,137.452,0.824714,0.824714,0.783478,0,0,0,7.58947,0,10,100,0,0,0,
1863,1.211,1.211,557,369.879,187.121,0.648832,205.073,1.23044,1.27474,1.211,0.0443005,0,0,7.58947,0.0443005,9.9533,99.533,0,0,0,
1864,1.349,1.349,403,57.8217,345.178,0.388478,342.227,2.05336,2.00414,1.90393,-0.0492228,0.0492228,0.0492228,7.54517,0,10,100,0,0,0,
1865,1.623,1.623,206,3.33711,202.663,0.179995,202.889,1.21733,1.70842,1.623,0.49109,0,0,7.58947,0.49109,9.48235,94.8235,0,0,0,
1866,1.799,1.799,5,0.00191905,4.99808,0.00426455,4.99847,0.0299908,0,0,-0.0299908,0.545655,0.0299908,7.09838,0,9.5108,95.108,0,0,0,
1867,1.953,1.953,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,12,50,
1868,2.031,2.031,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,3.3,15.135,63.0625,
1869,1.777,1.777,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,3.3,18.27,76.125,
1870,1.4,1.4,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,3.3,21.405,89.1875,
1871,1.015,1.015,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,2.73158,24,100,
1872,0.637,0.637,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,24,100,
1873,0.529,0.529,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,24,100,
1874,0.483,0.483,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,24,100,
1875,0.469,0.469,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,24,100,
1876,0.461,0.461,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1877,0.505,0.505,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1878,0.656,0.656,0,0,0,0,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1879,0.896,0.896,125,0,0,0.8,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1880,0.813,0.813,119,0,0,0.8,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1881,0.706,0.706,320,0,0,0.8,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1882,0.715,0.715,264,0,0,0.8,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1883,0.724,0.724,417,0,0,0.8,0,0,0,0,0,0.515665,0,7.12537,0,9.5108,95.108,0,0,0,
1884,0.7,0.7,402,40.322,7.98342,0.8,41.61,0.24966,0,0,-0.24966,0.515665,0.24966,7.12537,0,9.74765,97.4765,0,0,0,
1885,0.691,0.691,306,255.51,50.49,0.889145,86.8006,0.520804,0.254799,0.242059,-0.266005,0.266005,0.266005,7.35006,0,10,100,0,0,0,
1886,0.678,0.678,233,28.4268,204.573,0.372312,203.503,1.22102,1.22102,1.15997,0,0,0,7.58947,0,10,100,0,0,0,
1887,0.704,0.704,485,230.052,254.948,0.56133,248.586,1.49152,1.49152,1.41694,0,0,0,7.58947,0,10,100,0,0,0,
1888,0.792,0.792,372,38.4489,333.551,0.356825,331.461,1.98877,1.98877,1.88933,0,0,0,7.58947,0,10,100,0,0,0,
1889,0.998,0.998,216,3.65391,212.346,0.187958,212.531,1.27519,1.27519,1.21143,0,0,0,7.58947,0,10,100,0,0,0,
1890,1.274,1.274,6,0.00275334,5.99725,0.00509878,5.99778,0.0359867,0.0359867,0.0341873,0,0,0,7.58947,0,10,100,0,0,0,
1891,1.512,1.512,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,12,50,
1892,1.644,1.644,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,3.3,15.135,63.0625,
1893,1.506,1.506,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,3.3,18.27,76.125,
1894,1.222,1.222,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,3.3,21.405,89.1875,
1895,0.935,0.935,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,2.73158,24,100,
1896,0.645,0.645,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,24,100,
1897,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,24,100,
1898,0.512,0.512,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,24,100,
1899,0.506,0.506,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,24,100,
1900,0.507,0.507,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1901,0.555,0.555,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1902,0.725,0.725,0,0,0,0,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1903,0.943,0.943,100,0,0,0.8,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1904,0.854,0.854,214,0,0,0.8,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1905,0.742,0.742,275,0,0,0.8,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1906,0.754,0.754,402,0,0,0.8,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1907,0.735,0.735,599,0,0,0.8,0,0,0,0,0,0,0,7.58947,0,10,100,0,0,0,
1908,0.7,0.7,734,43.019,8.5174,0.8,28.3112,0.169867,0.169867,0.161374,0,0,0,7.58947,0,10,100,0,0,0,
1909,0.691,0.691,624,233.956,46.3213,0.8,73.8839,0.443303,0.443303,0.421138,0,0,0,7.58947,0,10,100,0,0,0,
1910,0.678,0.678,663,421.847,83.5222,0.8,123.805,0.742832,0.742832,0.70569,0,0,0,7.58947,0,10,100,0,0,0,
1911,0.704,0.704,544,335.155,208.845,0.625621,209.12,1.25472,1.25472,1.19198,0,0,0,7.58947,0,10,100,0,0,0,
1912,0.792,0.792,409,59.7865,349.213,0.390408,344.523,2.06714,2.06714,1.96378,0,0,0,7.58947,0,10,100,0,0,0,
1913,0.998,0.998,212,3.50563,208.494,0.183733,208.646,1.25187,1.25187,1.18928,0,0,0,7.58947,0,10,100,0,0,0,
