Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
1591,0.978,0.978,84,70.14,13.86,0.892945,407.563,0.815126,0,0,-0.815126,1.43427,0.815126,0,0,5.48198,91.3664,0,0,0,
1592,0.882,0.882,281,222.772,58.2284,0.726531,512.457,1.02491,0.405766,0.385478,-0.619148,0.619148,0.619148,0.570588,0,6,100,0,0,0,
1593,0.752,0.752,473,371.822,101.178,0.721163,397.989,0.795979,0.795979,0.75618,0,0,0,1.00399,0,6,100,0,0,0,
1594,0.755,0.755,620,476.344,143.656,0.708173,257.054,0.514108,0.514108,0.488403,0,0,0,1.00399,0,6,100,0,0,0,
1595,0.738,0.738,732,564.576,167.424,0.710243,99.6855,0.199371,0.199371,0.189403,0,0,0,1.00399,0,6,100,0,0,0,
1596,0.7,0.7,776,585.017,190.983,0.698631,100.748,0.201496,0.201496,0.191421,0,0,0,1.00399,0,6,100,0,0,0,
1597,0.691,0.691,743,522.525,220.475,0.669144,123.91,0.24782,0.24782,0.235429,0,0,0,1.00399,0,6,100,0,0,0,
1598,0.678,0.678,649,406.35,242.65,0.630364,148.988,0.297977,0.297977,0.283078,0,0,0,1.00399,0,6,100,0,0,0,
1599,0.704,0.704,485,223.229,261.771,0.555026,188.119,0.376237,0.741053,0.704,0.364815,0,0,1.00399,0.364815,5.56396,92.7327,0,0,0,
1600,0.792,0.792,252,35.0984,216.902,0.385434,189.849,0.379698,0.833684,0.792,0.453986,0.521165,0,0.639177,0.453986,5.02135,83.6891,0,0,0,
1601,0.998,0.998,104,3.58484,100.415,0.270477,90.9278,0.181856,0.367046,0.348694,0.185191,1.16972,0,0.185191,0.185191,4.8,80,0,0,0,
1602,1.274,1.274,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1603,1.512,1.512,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1604,1.644,1.644,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1605,1.506,1.506,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1606,1.222,1.222,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1607,0.94,0.94,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1608,0.664,0.664,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1609,0.565,0.565,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1610,0.527,0.527,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1611,0.519,0.519,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1612,0.518,0.518,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1613,0.567,0.567,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1614,0.741,0.741,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1615,0.97,0.97,87,72.645,14.355,0.880628,421.516,0.843032,0,0,-0.843032,1.43427,0.843032,0,0,5.50533,91.7555,0,0,0,
1616,0.886,0.886,283,222.264,60.736,0.720614,510.944,1.02189,0.430645,0.409113,-0.591242,0.591242,0.591242,0.590122,0,6,100,0,0,0,
1617,0.774,0.774,479,378.178,100.822,0.72387,403.305,0.80661,0.80661,0.76628,0,0,0,1.00399,0,6,100,0,0,0,
1618,0.781,0.781,630,490.079,139.921,0.714984,260.714,0.521428,0.521428,0.495357,0,0,0,1.00399,0,6,100,0,0,0,
1619,0.776,0.776,685,471.453,213.547,0.661181,136.457,0.272915,0.272915,0.259269,0,0,0,1.00399,0,6,100,0,0,0,
1620,0.748,0.748,760,550.853,209.147,0.681103,114.476,0.228952,0.228952,0.217504,0,0,0,1.00399,0,6,100,0,0,0,
1621,0.735,0.735,761,553.325,207.675,0.682422,113.345,0.22669,0.22669,0.215356,0,0,0,1.00399,0,6,100,0,0,0,
1622,0.715,0.715,636,377.461,258.539,0.615081,164.305,0.32861,0.32861,0.31218,0,0,0,1.00399,0,6,100,0,0,0,
1623,0.743,0.743,504,253.399,250.601,0.574048,173.677,0.347353,0.782105,0.743,0.434752,0,0,1.00399,0.434752,5.48037,91.3395,0,0,0,
1624,0.828,0.828,314,92.6233,221.377,0.477429,178.946,0.357893,0.871579,0.828,0.513686,0.621074,0,0.56924,0.513686,4.8664,81.1067,0,0,0,
1625,1.034,1.034,167,34.7326,132.267,0.43021,112.192,0.224384,0.279938,0.265941,0.0555539,1.35491,0,0.0555539,0.0555539,4.8,80,0,0,0,
1626,1.308,1.308,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1627,1.547,1.547,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1628,1.679,1.679,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1629,1.542,1.542,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1630,1.251,1.251,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1631,0.951,0.951,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1632,0.647,0.647,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1633,0.55,0.55,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1634,0.515,0.515,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1635,0.509,0.509,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1636,0.512,0.512,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1637,0.562,0.562,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1638,0.74,0.74,0,0,0,0,0,0,0,0,0,1.43427,0,0,0,4.8,80,0,0,0,
1639,0.968,0.968,87,72.645,14.355,0.839201,419.488,0.838975,0,0,-0.838975,1.43427,0.838975,0,0,5.50194,91.699,0,0,0,
1640,0.886,0.886,280,212.664,67.3356,0.702274,496.86,0.993721,0.398422,0.378501,-0.595299,0.595299,0.595299,0.587283,0,6,100,0,0,0,
1641,0.774,0.774,471,360.048,110.952,0.705542,397.791,0.795582,0.795582,0.755803,0,0,0,1.00399,0,6,100,0,0,0,
1642,0.782,0.782,635,494.91,140.09,0.716075,264.465,0.528931,0.528931,0.502484,0,0,0,1.00399,0,6,100,0,0,0,
1643,0.776,0.776,732,556.665,175.335,0.702903,111.053,0.222107,0.222107,0.211001,0,0,0,1.00399,0,6,100,0,0,0,
1644,0.748,0.748,787,597.551,189.449,0.702117,99.2418,0.198484,0.198484,0.188559,0,0,0,1.00399,0,6,100,0,0,0,
1645,0.735,0.735,750,528.248,221.752,0.66972,124.467,0.248934,0.248934,0.236487,0,0,0,1.00399,0,6,100,0,0,0,
1646,0.715,0.715,661,422.403,238.597,0.636554,144.445,0.28889,0.28889,0.274445,0,0,0,1.00399,0,6,100,0,0,0,
1647,0.743,0.743,529,296.202,232.798,0.59973,153,0.305999,0.782105,0.743,0.476106,0,0,1.00399,0.476106,5.43094,90.5157,0,0,0,
1648,0.828,0.828,376,184.284,191.716,0.568389,134.347,0.268694,0.79658,0.756751,0.527886,0.680151,0,0.527886,0.527886,4.8,80,0,0,0,
1649,1.034,1.034,196,66.9013,129.099,0.500232,101.328,0.202655,0.202655,0.192523,0,1.43427,0,0,0,4.8,80,0,0,0,
1650,1.308,1.308,1,0.000918935,0.999081,0.0102104,0.906668,0.00181334,0,0,-0.00181334,1.43427,0.00181334,0,0,4.80152,80.0253,0,0,0,
1651,1.547,1.547,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1652,1.679,1.679,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1653,1.542,1.542,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1654,1.251,1.251,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1655,0.951,0.951,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1656,0.637,0.637,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1657,0.529,0.529,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1658,0.494,0.494,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1659,0.491,0.491,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1660,0.494,0.494,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1661,0.542,0.542,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1662,0.707,0.707,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126934,0,4.80152,80.0253,0,0,0,
1663,0.931,0.931,96,80.16,15.84,0.883153,465.257,0.930515,0,0,-0.930515,1.43246,0.930515,0.00126934,0,5.58004,93.0007,0,0,0,
1664,0.835,0.835,293,231.362,61.6382,0.723962,522.302,1.0446,0.542658,0.515525,-0.501946,0.501946,0.501946,0.65263,0,6,100,0,0,0,
1665,0.71,0.71,476,364.774,111.226,0.706828,402.253,0.804506,0.804506,0.76428,0,0,0,1.00399,0,6,100,0,0,0,
1666,0.715,0.715,631,483.783,147.217,0.707073,268.187,0.536373,0.536373,0.509554,0,0,0,1.00399,0,6,100,0,0,0,
1667,0.724,0.724,733,554.468,178.532,0.700268,116.163,0.232326,0.232326,0.220709,0,0,0,1.00399,0,6,100,0,0,0,
1668,0.7,0.7,749,521.276,227.724,0.665237,129.115,0.258229,0.258229,0.245318,0,0,0,1.00399,0,6,100,0,0,0,
1669,0.691,0.691,755,534.08,220.92,0.671382,123.54,0.24708,0.24708,0.234726,0,0,0,1.00399,0,6,100,0,0,0,
1670,0.678,0.678,654,405.104,248.896,0.627192,153.929,0.307858,0.307858,0.292466,0,0,0,1.00399,0,6,100,0,0,0,
1671,0.718,0.718,522,279.986,242.014,0.589101,162.674,0.325348,0.755789,0.718,0.430441,0,0,1.00399,0.430441,5.48552,91.4254,0,0,0,
1672,0.873,0.873,374,178.09,195.91,0.562155,138.933,0.277865,0.851416,0.808845,0.573551,0.614916,0,0.573551,0.573551,4.8,80,0,0,0,
1673,1.127,1.127,128,8.9519,119.048,0.323713,106.824,0.213648,0.213648,0.202965,0,1.43427,0,0,0,4.8,80,0,0,0,
1674,1.274,1.274,1,0.000893419,0.999107,0.00992688,0.906676,0.00181335,0,0,-0.00181335,1.43427,0.00181335,0,0,4.80152,80.0253,0,0,0,
1675,1.512,1.512,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1676,1.644,1.644,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1677,1.506,1.506,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1678,1.222,1.222,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1679,0.935,0.935,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1680,0.637,0.637,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1681,0.529,0.529,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1682,0.483,0.483,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1683,0.469,0.469,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1684,0.468,0.468,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1685,0.52,0.52,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1686,0.691,0.691,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126935,0,4.80152,80.0253,0,0,0,
1687,0.913,0.913,99,82.665,16.335,0.869281,479.024,0.958048,0,0,-0.958048,1.43246,0.958048,0.00126935,0,5.60308,93.3846,0,0,0,
1688,0.819,0.819,291,223.692,67.3076,0.708452,510.998,1.022,0.547582,0.520203,-0.474413,0.474413,0.474413,0.671903,0,6,100,0,0,0,
1689,0.706,0.706,482,371.283,110.717,0.709557,407.459,0.814918,0.814918,0.774172,0,0,0,1.00399,0,6,100,0,0,0,
1690,0.715,0.715,617,453.52,163.48,0.687058,272.655,0.54531,0.54531,0.518045,0,0,0,1.00399,0,6,100,0,0,0,
1691,0.724,0.724,727,539.189,187.811,0.691026,125.349,0.250699,0.250699,0.238164,0,0,0,1.00399,0,6,100,0,0,0,
1692,0.7,0.7,782,580.577,201.423,0.69149,107.83,0.21566,0.21566,0.204877,0,0,0,1.00399,0,6,100,0,0,0,
1693,0.691,0.691,733,487.217,245.783,0.649149,144.56,0.289121,0.289121,0.274665,0,0,0,1.00399,0,6,100,0,0,0,
1694,0.693,0.693,617,331.198,285.802,0.589288,192.032,0.384065,0.384065,0.364861,0,0,0,1.00399,0,6,100,0,0,0,
1695,0.78,0.78,404,100.976,303.024,0.453895,251.418,0.502836,0.821053,0.78,0.318216,0,0,1.00399,0.318216,5.61966,93.661,0,0,0,
1696,0.952,0.952,295,66.8304,228.17,0.440941,191.708,0.383416,1.00211,0.952,0.61869,0.454595,0,0.685776,0.61869,4.88018,81.3364,0,0,0,
1697,1.242,1.242,172,36.0379,135.962,0.431119,115.237,0.230474,0.29756,0.282682,0.0670862,1.33844,0,0.0670862,0.0670862,4.8,80,0,0,0,
1698,1.504,1.504,1,0.000869167,0.999131,0.00965742,0.906684,0.00181337,0,0,-0.00181337,1.43427,0.00181337,0,0,4.80152,80.0253,0,0,0,
1699,1.71,1.71,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1700,1.796,1.796,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1701,1.596,1.596,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1702,1.245,1.245,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1703,0.935,0.935,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1704,0.637,0.637,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1705,0.529,0.529,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1706,0.483,0.483,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1707,0.469,0.469,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1708,0.461,0.461,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1709,0.505,0.505,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1710,0.656,0.656,0,0,0,0,0,0,0,0,0,1.43246,0,0.00126936,0,4.80152,80.0253,0,0,0,
1711,0.896,0.896,39,2.84531,36.1547,0.327107,50.9533,0.101907,0,0,-0.101907,1.43246,0.101907,0.00126936,0,4.88678,81.4463,0,0,0,
1712,0.813,0.813,200,59.9489,140.051,0.479831,258.272,0.516544,0,0,-0.516544,1.33055,0.516544,0.072604,0,5.31895,88.6492,0,0,0,
1713,0.706,0.706,455,315.662,139.338,0.664073,387.586,0.775172,0,0,-0.775172,0.81401,0.775172,0.434185,0,5.96751,99.4584,0,0,0,
1714,0.715,0.715,643,497.142,145.858,0.711569,275.502,0.551004,0.512166,0.486557,-0.0388382,0.0388382,0.0388382,0.976805,0,6,100,0,0,0,
1715,0.724,0.724,728,536.896,191.104,0.688517,130.434,0.260867,0.260867,0.247824,0,0,0,1.00399,0,6,100,0,0,0,
1716,0.7,0.7,755,524.708,230.292,0.664715,130.725,0.26145,0.26145,0.248377,0,0,0,1.00399,0,6,100,0,0,0,
1717,0.75,0.75,738,493.177,244.823,0.650941,143.405,0.28681,0.28681,0.272469,0,0,0,1.00399,0,6,100,0,0,0,
1718,0.856,0.856,635,361.58,273.42,0.604041,178.032,0.356064,0.356064,0.338261,0,0,0,1.00399,0,6,100,0,0,0,
1719,1.031,1.031,515,261.254,253.746,0.576067,175.152,0.350304,1.08526,1.031,0.734959,0,0,1.00399,0.734959,5.12156,85.3593,0,0,0,
1720,1.171,1.171,372,169.537,202.463,0.552997,146.038,0.292075,0.561108,0.533053,0.269033,1.04994,0,0.269033,0.269033,4.8,80,0,0,0,
1721,1.428,1.428,199,65.5403,133.46,0.494447,105.578,0.211156,0.211156,0.200598,0,1.43427,0,0,0,4.8,80,0,0,0,
1722,1.676,1.676,2,0.00338438,1.99662,0.0188021,1.81269,0.00362539,0,0,-0.00362539,1.43427,0.00362539,0,0,4.80303,80.0506,0,0,0,
1723,1.866,1.866,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1724,1.666,1.666,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1725,1.506,1.506,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1726,1.222,1.222,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1727,0.935,0.935,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1728,0.637,0.637,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1729,0.529,0.529,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1730,0.483,0.483,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1731,0.469,0.469,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1732,0.461,0.461,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1733,0.505,0.505,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1734,0.656,0.656,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253777,0,4.80303,80.0506,0,0,0,
1735,0.896,0.896,108,90.18,17.82,0.865943,522.369,1.04474,0,0,-1.04474,1.43065,1.04474,0.00253777,0,5.67712,94.6187,0,0,0,
1736,0.813,0.813,297,225.593,71.4066,0.702312,512.514,1.02503,0.639116,0.60716,-0.385912,0.385912,0.385912,0.733854,0,6,100,0,0,0,
1737,0.706,0.706,492,380.678,111.322,0.711977,416.264,0.832528,0.832528,0.790901,0,0,0,1.00399,0,6,100,0,0,0,
1738,0.715,0.715,643,493.1,149.9,0.707198,279.104,0.558208,0.558208,0.530298,0,0,0,1.00399,0,6,100,0,0,0,
1739,0.724,0.724,754,580.832,173.168,0.709583,121.67,0.24334,0.24334,0.231173,0,0,0,1.00399,0,6,100,0,0,0,
1740,0.714,0.714,809,622.762,186.238,0.709206,96.2191,0.192438,0.192438,0.182816,0,0,0,1.00399,0,6,100,0,0,0,
1741,0.85,0.85,789,587.933,201.067,0.693164,107.264,0.214528,0.214528,0.203801,0,0,0,1.00399,0,6,100,0,0,0,
1742,1.014,1.014,647,381.109,265.891,0.613027,169.75,0.339499,0.339499,0.322524,0,0,0,1.00399,0,6,100,0,0,0,
1743,1.215,1.215,527,280.15,246.85,0.586955,166.665,0.33333,1.27895,1.215,0.945617,0,0,1.00399,0.945617,4.86977,81.1628,0,0,0,
1744,1.357,1.357,394,205.591,188.409,0.582564,128.36,0.25672,0.315095,0.29934,0.0583746,1.35088,0,0.0583746,0.0583746,4.8,80,0,0,0,
1745,1.629,1.629,195,58.66,136.34,0.480372,109.816,0.219633,0.219633,0.208651,0,1.43427,0,0,0,4.8,80,0,0,0,
1746,1.824,1.824,2,0.00329649,1.9967,0.0183139,1.81274,0.00362547,0,0,-0.00362547,1.43427,0.00362547,0,0,4.80303,80.0506,0,0,0,
1747,1.98,1.98,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1748,2.006,2.006,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1749,1.737,1.737,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1750,1.366,1.366,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1751,1.002,1.002,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1752,0.637,0.637,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1753,0.529,0.529,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1754,0.483,0.483,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1755,0.469,0.469,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1756,0.461,0.461,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1757,0.505,0.505,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1758,0.656,0.656,0,0,0,0,0,0,0,0,0,1.43065,0,0.00253783,0,4.80303,80.0506,0,0,0,
1759,0.896,0.896,99,81.5787,17.4213,0.75941,470.685,0.941369,0,0,-0.941369,1.43065,0.941369,0.00253783,0,5.59064,93.1773,0,0,0,
1760,0.813,0.813,290,207.587,82.4134,0.676026,488.233,0.976466,0.487186,0.462827,-0.48928,0.48928,0.48928,0.661496,0,6,100,0,0,0,
1761,0.706,0.706,498,387.132,110.868,0.714598,421.407,0.842814,0.842814,0.800673,0,0,0,1.00399,0,6,100,0,0,0,
1762,0.715,0.715,644,490.8,153.2,0.703989,282.695,0.565391,0.565391,0.537121,0,0,0,1.00399,0,6,100,0,0,0,
1763,0.724,0.724,692,458.449,233.551,0.648055,166.831,0.333662,0.333662,0.316979,0,0,0,1.00399,0,6,100,0,0,0,
1764,0.707,0.707,662,338.522,323.478,0.577889,222.475,0.444949,0.444949,0.422702,0,0,0,1.00399,0,6,100,0,0,0,
1765,0.806,0.806,630,284.763,345.237,0.551317,249.779,0.499558,0.499558,0.47458,0,0,0,1.00399,0,6,100,0,0,0,
1766,0.975,0.975,665,412.548,252.452,0.62764,155.97,0.31194,0.31194,0.296343,0,0,0,1.00399,0,6,100,0,0,0,
1767,1.103,1.103,462,169.535,292.465,0.51239,225.586,0.451172,1.16105,1.103,0.709881,0,0,1.00399,0.709881,5.15153,85.8588,0,0,0,
1768,1.272,1.272,385,186.868,198.132,0.566268,139.412,0.278824,0.572935,0.544289,0.294111,1.01412,0,0.294111,0.294111,4.8,80,0,0,0,
1769,1.582,1.582,192,53.4801,138.52,0.469026,113.074,0.226147,0.226147,0.21484,0,1.43427,0,0,0,4.8,80,0,0,0,
1770,1.789,1.789,3,0.00722862,2.99277,0.0267727,2.71789,0.00543578,0,0,-0.00543578,1.43427,0.00543578,0,0,4.80455,80.0758,0,0,0,
1771,1.996,1.996,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1772,2.041,2.041,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1773,1.784,1.784,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1774,1.222,1.222,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1775,0.935,0.935,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1776,0.644,0.644,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1777,0.533,0.533,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1778,0.485,0.485,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1779,0.47,0.47,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1780,0.464,0.464,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1781,0.509,0.509,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1782,0.667,0.667,0,0,0,0,0,0,0,0,0,1.42884,0,0.00380505,0,4.80455,80.0758,0,0,0,
1783,0.918,0.918,117,97.695,19.305,0.859285,565.461,1.13092,0,0,-1.13092,1.42884,1.13092,0.00380505,0,5.75075,95.8458,0,0,0,
1784,0.846,0.846,324,263.165,60.8354,0.744697,562.173,1.12435,0.82643,0.785109,-0.297917,0.297917,0.297917,0.79545,0,6,100,0,0,0,
1785,0.752,0.752,503,391.816,111.184,0.71576,425.754,0.851508,0.851508,0.808933,0,0,0,1.00399,0,6,100,0,0,0,
1786,0.766,0.766,653,502.98,150.02,0.709532,286.307,0.572615,0.572615,0.543984,0,0,0,1.00399,0,6,100,0,0,0,
1787,0.834,0.834,765,592.964,172.036,0.712965,127.065,0.25413,0.25413,0.241424,0,0,0,1.00399,0,6,100,0,0,0,
1788,0.905,0.905,788,576.48,211.52,0.685018,114.799,0.229599,0.229599,0.218119,0,0,0,1.00399,0,6,100,0,0,0,
1789,1.029,1.029,766,536.73,229.27,0.66776,129.254,0.258508,0.258508,0.245583,0,0,0,1.00399,0,6,100,0,0,0,
1790,1.153,1.153,689,456.134,232.866,0.647818,137.382,0.274763,0.274763,0.261025,0,0,0,1.00399,0,6,100,0,0,0,
1791,1.295,1.295,559,334.57,224.43,0.617407,141.891,0.283781,1.28777,1.22338,1.00399,0,0,1.00399,1.00399,4.8,80,0,0,0,
1792,1.399,1.399,384,182.625,201.375,0.561891,142.88,0.285759,0.285759,0.271471,0,1.43427,0,0,0,4.8,80,0,0,0,
1793,1.651,1.651,203,65.7689,137.231,0.491835,108.938,0.217876,0.217876,0.206982,0,1.43427,0,0,0,4.8,80,0,0,0,
1794,1.852,1.852,4,0.0125312,3.98747,0.0348088,3.62211,0.00724421,0,0,-0.00724421,1.43427,0.00724421,0,0,4.80606,80.101,0,0,0,
1795,2.02,2.02,0,0,0,0,0,0,0,0,0,1.42703,0,0.00507095,0,4.80606,80.101,0,0,0,
