Time step,Net load,Load,Solar PV,Inverter AC,Battery,Electric vehicle,
364,0.521,0.521,0,0,0,0,
365,0.575,0.575,0,0,0,0,
366,0.79,0.79,0,0,0,0,
367,1.105,1.105,0,0,0,0,
368,1.026,1.026,0.0540715,0,-0.0540715,0,
369,0.833,0.833,0.128564,0,-0.128564,0,
370,0.838,0.838,0.127902,0,-0.127902,0,
371,0.826,0.826,0.405644,0,-0.405644,0,
372,0.783,0.783,0.492822,0,-0.492822,0,
373,0.608275,0.779,0.404981,0.170725,-0.22527,0,
374,0.589428,0.772,0.192181,0.182572,0,0,
375,0,0.808,0.261066,0.808,0.58946,0,
376,0.318958,0.948,0.247617,0.629042,0.414532,0,
377,1.25483,1.272,0.0180786,0.0171747,0,0,
378,1.66,1.66,0,0,0,0,
379,1.867,1.867,0,0,0,0,
380,1.83,1.83,0,0,0,0,
381,1.596,1.596,0,0,0,0,
382,1.295,1.295,0,0,0,0,
383,1.006,1.006,0,0,0,0,
384,0.703,0.703,0,0,0,0,
385,0.6,0.6,0,0,0,0,
386,0.563,0.563,0,0,0,0,
387,0.554,0.554,0,0,0,0,
388,0.55,0.55,0,0,0,0,
389,0.608,0.608,0,0,0,0,
390,0.826,0.826,0,0,0,0,
391,1.138,1.138,0,0,0,0,
392,1.043,1.043,0.473167,0,-0.473167,0,
393,0.826,0.826,0.385636,0,-0.385636,0,
394,0.817,0.817,0.219834,0,-0.219834,0,
395,0.809,0.809,0.21106,0,-0.21106,0,
396,0.710782,0.783,0.220596,0.0722182,-0.144577,0,
397,0.5371,0.779,0.254632,0.2419,0,0,
398,0.513885,0.772,0.2717,0.258115,0,0,
399,0,0.808,0.294924,0.808,0.555603,0,
400,0.301564,0.948,0.23207,0.646436,0.448389,0,
401,1.2497,1.272,0.0234727,0.022299,0,0,
402,1.66,1.66,0,0,0,0,
403,1.867,1.867,0,0,0,0,
404,1.83,1.83,0,0,0,0,
405,1.596,1.596,0,0,0,0,
406,1.297,1.297,0,0,0,0,
407,1.007,1.007,0,0,0,0,
408,0.713,0.713,0,0,0,0,
409,0.613,0.613,0,0,0,0,
410,0.58,0.58,0,0,0,0,
411,0.582,0.582,0,0,0,0,
412,0.577,0.577,0,0,0,0,
413,0.631,0.631,0,0,0,0,
414,0.864,0.864,0,0,0,0,
415,1.172,1.172,0,0,0,0,
416,1.075,1.075,0.243058,0,-0.243058,0,
417,0.867,0.867,0.34967,0,-0.34967,0,
418,0.845,0.845,0.19702,0,-0.19702,0,
419,0.816,0.816,0.189302,0,-0.189302,0,
420,0.783,0.783,0.21639,0,-0.21639,0,
421,0.69623,0.779,0.325959,0.0827696,-0.238833,0,
422,0.484844,0.772,0.302269,0.287156,0,0,
423,0,0.808,0.325231,0.808,0.525296,0,
424,0.265826,0.948,0.239382,0.682174,0.478696,0,
425,1.24799,1.272,0.0252702,0.0240067,0,0,
426,1.66,1.66,0,0,0,0,
427,1.867,1.867,0,0,0,0,
428,1.83,1.83,0,0,0,0,
429,1.596,1.596,0,0,0,0,
430,1.306,1.306,0,0,0,0,
431,1.021,1.021,0,0,0,0,
432,0.733,0.733,0,0,0,0,
433,0.63,0.63,0,0,0,0,
434,0.593,0.593,0,0,0,0,
435,0.586,0.586,0,0,0,0,
436,0.583,0.583,0,0,0,0,
437,0.642,0.642,0,0,0,0,
438,0.878,0.878,0,0,0,0,
439,1.191,1.191,0,0,0,0,
440,1.1,1.1,0.42474,0,-0.42474,0,
441,0.897,0.897,0.385421,0,-0.385421,0,
442,0.905,0.905,0.390274,0,-0.390274,0,
443,0.664814,0.89,0.470877,0.225186,-0.233839,0,
444,0.584221,0.831,0.259768,0.246779,0,0,
445,0.337327,0.823,0.511235,0.485673,0,0,
446,0.482863,0.809,0.343302,0.326137,0,0,
447,0,0.848,0.334846,0.848,0.557785,0,
448,0.319878,0.984,0.252869,0.664122,0.446207,0,
449,1.28399,1.308,0.0252741,0.0240104,0,0,
450,1.695,1.695,0,0,0,0,
451,1.902,1.902,0,0,0,0,
452,1.866,1.866,0,0,0,0,
453,1.634,1.634,0,0,0,0,
454,1.341,1.341,0,0,0,0,
455,1.044,1.044,0,0,0,0,
456,0.739,0.739,0,0,0,0,
457,0.634,0.634,0,0,0,0,
458,0.602,0.602,0,0,0,0,
459,0.594,0.594,0,0,0,0,
460,0.592,0.592,0,0,0,0,
461,0.655,0.655,0,0,0,0,
462,0.893,0.893,0,0,0,0,
463,1.208,1.208,0,0,0,0,
464,1.118,1.118,0.430729,0,-0.430729,0,
465,0.901,0.901,0.396597,0,-0.396597,0,
466,0.894,0.894,0.218229,0,-0.218229,0,
467,0.872,0.872,0.206825,0,-0.206825,0,
468,0.781535,0.831,0.233963,0.049465,-0.181895,0,
469,0.574714,0.823,0.261353,0.248286,0,0,
470,0.542998,0.809,0.280002,0.266002,0,0,
471,0,0.848,0.281177,0.848,0.611454,0,
472,0.380046,0.984,0.243204,0.603954,0.392538,0,
473,1.28058,1.308,0.0288629,0.0274197,0,0,
474,1.695,1.695,0,0,0,0,
475,1.902,1.902,0,0,0,0,
476,1.866,1.866,0,0,0,0,
477,1.631,1.631,0,0,0,0,
478,1.336,1.336,0,0,0,0,
479,1.036,1.036,0,0,0,0,
480,0.725,0.725,0,0,0,0,
481,0.628,0.628,0,0,0,0,
482,0.592,0.592,0,0,0,0,
483,0.587,0.587,0,0,0,0,
484,0.586,0.586,0,0,0,0,
485,0.642,0.642,0,0,0,0,
486,0.871,0.871,0,0,0,0,
487,1.179,1.179,0,0,0,0,
488,1.081,1.081,0.459872,0,-0.459872,0,
489,0.859,0.859,0.404162,0,-0.404162,0,
490,0.844,0.844,0.213007,0,-0.213007,0,
491,0.817,0.817,0.194021,0,-0.194021,0,
492,0.699341,0.783,0.251275,0.0836586,-0.163213,0,
493,0.534161,0.779,0.257725,0.244839,0,0,
494,0.509193,0.772,0.276639,0.262807,0,0,
495,0,0.808,0.278338,0.808,0.572189,0,
496,0.310347,0.948,0.239411,0.637653,0.431803,0,
497,1.23948,1.272,0.0342333,0.0325216,0,0,
498,1.66,1.66,0,0,0,0,
499,1.867,1.867,0,0,0,0,
500,1.83,1.83,0,0,0,0,
501,1.596,1.596,0,0,0,0,
502,1.295,1.295,0,0,0,0,
503,1.004,1.004,0,0,0,0,
504,0.71,0.71,0,0,0,0,
