Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
1610,0.527,0.527,0,0,0,0,0,0,0,0,0,0.473918,0,8.87057,0,9.5504,95.504,0,24,100,
1611,0.519,0.519,0,0,0,0,0,0,0,0,0,0.473918,0,8.87057,0,9.5504,95.504,0,24,100,
1612,0.518,0.518,0,0,0,0,0,0,0,0,0,0.473918,0,8.87057,0,9.5504,95.504,0,0,0,
1613,0.567,0.567,0,0,0,0,0,0,0,0,0,0.473918,0,8.87057,0,9.5504,95.504,0,0,0,
1614,0.741,0.741,0,0,0,0,0,0,0,0,0,0.473918,0,8.87057,0,9.5504,95.504,0,0,0,
1615,0.97,0.97,87,1.47337,85.5266,0.18817,87,0.522,0.0480819,0.0456778,-0.473918,0.473918,0.473918,8.87057,0,10,100,0,0,0,
1616,0.886,0.886,283,30.956,252.044,0.362008,283,1.698,1.698,1.6131,0,0,0,9.2971,0,10,100,0,0,0,
1617,0.774,0.774,479,122.588,356.412,0.45712,479,2.874,2.874,2.7303,0,0,0,9.2971,0,10,100,0,0,0,
1618,0.781,0.781,630,224.013,405.987,0.507023,630,3.78,3.78,3.591,0,0,0,9.2971,0,10,100,0,0,0,
1619,0.776,0.776,685,242.756,442.244,0.50646,685,4.11,4.11,3.9045,0,0,0,9.2971,0,10,100,0,0,0,
1620,0.748,0.748,760,349.117,410.883,0.554622,760,4.56,4.56,4.332,0,0,0,9.2971,0,10,100,0,0,0,
1621,0.735,0.735,761,405.971,355.029,0.587797,761,4.566,4.566,4.3377,0,0,0,9.2971,0,10,100,0,0,0,
1622,0.715,0.715,636,303.269,332.731,0.562451,636,3.816,3.816,3.6252,0,0,0,9.2971,0,10,100,0,0,0,
1623,0.743,0.743,504,244.814,259.186,0.566433,504,3.024,3.024,2.8728,0,0,0,9.2971,0,10,100,0,0,0,
1624,0.828,0.828,314,129.836,184.164,0.533894,314,1.884,1.884,1.7898,0,0,0,9.2971,0,10,100,0,0,0,
1625,1.034,1.034,167,120.068,46.9318,0.677793,167,1.002,1.08842,1.034,0.0864211,0,0,9.2971,0.0864211,9.9089,99.089,0,0,0,
1626,1.308,1.308,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,0,0,
1627,1.547,1.547,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,12,50,
1628,1.679,1.679,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,3.3,15.135,63.0625,
1629,1.542,1.542,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,3.3,18.27,76.125,
1630,1.251,1.251,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,3.3,21.405,89.1875,
1631,0.951,0.951,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,2.73158,24,100,
1632,0.647,0.647,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,24,100,
1633,0.55,0.55,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,24,100,
1634,0.515,0.515,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,24,100,
1635,0.509,0.509,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,24,100,
1636,0.512,0.512,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,0,0,
1637,0.562,0.562,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,0,0,
1638,0.74,0.74,0,0,0,0,0,0,0,0,0,0.0960234,0,9.21068,0,9.9089,99.089,0,0,0,
1639,0.968,0.968,87,1.46884,85.5312,0.187592,87,0.522,0.425977,0.404678,-0.0960234,0.0960234,0.0960234,9.21068,0,10,100,0,0,0,
1640,0.886,0.886,280,29.1823,250.818,0.357581,280,1.68,1.68,1.596,0,0,0,9.2971,0,10,100,0,0,0,
1641,0.774,0.774,471,113.525,357.475,0.44903,471,2.826,2.826,2.6847,0,0,0,9.2971,0,10,100,0,0,0,
1642,0.782,0.782,635,230.78,404.22,0.510733,635,3.81,3.81,3.6195,0,0,0,9.2971,0,10,100,0,0,0,
1643,0.776,0.776,732,314.197,417.803,0.541045,732,4.392,4.392,4.1724,0,0,0,9.2971,0,10,100,0,0,0,
1644,0.748,0.748,787,396.151,390.849,0.574314,787,4.722,4.722,4.4859,0,0,0,9.2971,0,10,100,0,0,0,
1645,0.735,0.735,750,386.156,363.844,0.579461,750,4.5,4.5,4.275,0,0,0,9.2971,0,10,100,0,0,0,
1646,0.715,0.715,661,348.404,312.596,0.584932,661,3.966,3.966,3.7677,0,0,0,9.2971,0,10,100,0,0,0,
1647,0.743,0.743,529,290.927,238.073,0.59522,529,3.174,3.174,3.0153,0,0,0,9.2971,0,10,100,0,0,0,
1648,0.828,0.828,376,243.49,132.51,0.640699,376,2.256,2.256,2.1432,0,0,0,9.2971,0,10,100,0,0,0,
1649,1.034,1.034,196,163.66,32.34,0.800125,196,1.176,1.176,1.1172,0,0,0,9.2971,0,10,100,0,0,0,
1650,1.308,1.308,1,0,0,0.8,0,0,0,0,0,0,0,9.2971,0,10,100,0,0,0,
1651,1.547,1.547,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,12,50,
1652,1.679,1.679,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,3.3,15.135,63.0625,
1653,1.542,1.542,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,3.3,18.27,76.125,
1654,1.251,1.251,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,3.3,21.405,89.1875,
1655,0.951,0.951,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,2.73158,24,100,
1656,0.637,0.637,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,24,100,
1657,0.529,0.529,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,24,100,
1658,0.494,0.494,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,24,100,
1659,0.491,0.491,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,24,100,
1660,0.494,0.494,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,0,0,
1661,0.542,0.542,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,0,0,
1662,0.707,0.707,0,0,0,0,0,0,0,0,0,0,0,9.2971,0,10,100,0,0,0,
1663,0.931,0.931,96,1.78291,94.2171,0.206356,96,0.576,0.576,0.5472,0,0,0,9.2971,0,10,100,0,0,0,
1664,0.835,0.835,293,36.2148,256.785,0.373569,293,1.758,1.758,1.6701,0,0,0,9.2971,0,10,100,0,0,0,
1665,0.71,0.71,476,118.49,357.51,0.453347,476,2.856,2.856,2.7132,0,0,0,9.2971,0,10,100,0,0,0,
1666,0.715,0.715,631,224.634,406.366,0.507222,631,3.786,3.786,3.5967,0,0,0,9.2971,0,10,100,0,0,0,
1667,0.724,0.724,733,315.596,417.404,0.541644,733,4.398,4.398,4.1781,0,0,0,9.2971,0,10,100,0,0,0,
1668,0.7,0.7,749,330.705,418.295,0.546601,749,4.494,4.494,4.2693,0,0,0,9.2971,0,10,100,0,0,0,
1669,0.691,0.691,755,395.575,359.425,0.583521,755,4.53,4.53,4.3035,0,0,0,9.2971,0,10,100,0,0,0,
1670,0.678,0.678,654,336.27,317.73,0.579148,654,3.924,3.924,3.7278,0,0,0,9.2971,0,10,100,0,0,0,
1671,0.718,0.718,522,278.797,243.203,0.588077,522,3.132,3.132,2.9754,0,0,0,9.2971,0,10,100,0,0,0,
1672,0.873,0.873,374,240.698,133.302,0.638751,374,2.244,2.244,2.1318,0,0,0,9.2971,0,10,100,0,0,0,
1673,1.127,1.127,128,50.6402,77.3598,0.525711,128,0.768,1.18632,1.127,0.418316,0,0,9.2971,0.418316,9.55906,95.5906,0,0,0,
1674,1.274,1.274,1,0,0,0.8,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,0,0,
1675,1.512,1.512,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,12,50,
1676,1.644,1.644,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,3.3,15.135,63.0625,
1677,1.506,1.506,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,3.3,18.27,76.125,
1678,1.222,1.222,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,3.3,21.405,89.1875,
1679,0.935,0.935,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,2.73158,24,100,
1680,0.637,0.637,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,24,100,
1681,0.529,0.529,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,24,100,
1682,0.483,0.483,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,24,100,
1683,0.469,0.469,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,24,100,
1684,0.468,0.468,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,0,0,
1685,0.52,0.52,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,0,0,
1686,0.691,0.691,0,0,0,0,0,0,0,0,0,0.464795,0,8.87878,0,9.55906,95.5906,0,0,0,
1687,0.913,0.913,99,1.89015,97.1098,0.212138,99,0.594,0.129205,0.122744,-0.464795,0.464795,0.464795,8.87878,0,10,100,0,0,0,
1688,0.819,0.819,291,34.8082,256.192,0.370414,291,1.746,1.746,1.6587,0,0,0,9.2971,0,10,100,0,0,0,
1689,0.706,0.706,482,124.706,357.294,0.458619,482,2.892,2.892,2.7474,0,0,0,9.2971,0,10,100,0,0,0,
1690,0.715,0.715,617,204.801,412.199,0.495699,617,3.702,3.702,3.5169,0,0,0,9.2971,0,10,100,0,0,0,
1691,0.724,0.724,727,305.722,421.278,0.537096,727,4.362,4.362,4.1439,0,0,0,9.2971,0,10,100,0,0,0,
1692,0.7,0.7,782,387.371,394.629,0.570733,782,4.692,4.692,4.4574,0,0,0,9.2971,0,10,100,0,0,0,
1693,0.691,0.691,733,356.559,376.441,0.566745,733,4.398,4.398,4.1781,0,0,0,9.2971,0,10,100,0,0,0,
1694,0.693,0.693,617,272.709,344.291,0.54681,617,3.702,3.702,3.5169,0,0,0,9.2971,0,10,100,0,0,0,
1695,0.78,0.78,404,102.363,301.637,0.45575,404,2.424,2.424,2.3028,0,0,0,9.2971,0,10,100,0,0,0,
1696,0.952,0.952,295,103.665,191.335,0.505044,295,1.77,1.77,1.6815,0,0,0,9.2971,0,10,100,0,0,0,
1697,1.242,1.242,172,132.822,39.1775,0.710907,172,1.032,1.30737,1.242,0.275368,0,0,9.2971,0.275368,9.70974,97.0974,0,0,0,
1698,1.504,1.504,1,0,0,0.8,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,0,0,
1699,1.71,1.71,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,12,50,
1700,1.796,1.796,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,3.3,15.135,63.0625,
1701,1.596,1.596,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,3.3,18.27,76.125,
1702,1.245,1.245,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,3.3,21.405,89.1875,
1703,0.935,0.935,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,2.73158,24,100,
1704,0.637,0.637,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,24,100,
1705,0.529,0.529,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,24,100,
1706,0.483,0.483,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,24,100,
1707,0.469,0.469,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,24,100,
1708,0.461,0.461,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,0,0,
1709,0.505,0.505,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,0,0,
1710,0.656,0.656,0,0,0,0,0,0,0,0,0,0.305965,0,9.02173,0,9.70974,97.0974,0,0,0,
1711,0.896,0.896,39,0.292406,38.7076,0.0833066,39,0.234,0,0,-0.234,0.305965,0.234,9.02173,0,9.93173,99.3173,0,0,0,
1712,0.813,0.813,200,5.58095,194.419,0.254168,200,1.2,1.12804,1.07163,-0.0719649,0.0719649,0.0719649,9.23233,0,10,100,0,0,0,
1713,0.706,0.706,455,96.4225,358.577,0.432523,455,2.73,2.73,2.5935,0,0,0,9.2971,0,10,100,0,0,0,
1714,0.715,0.715,643,241.365,401.635,0.516327,643,3.858,3.858,3.6651,0,0,0,9.2971,0,10,100,0,0,0,
1715,0.724,0.724,728,307.182,420.818,0.537745,728,4.368,4.368,4.1496,0,0,0,9.2971,0,10,100,0,0,0,
1716,0.7,0.7,755,340.907,414.093,0.551105,755,4.53,4.53,4.3035,0,0,0,9.2971,0,10,100,0,0,0,
1717,0.75,0.75,738,365.809,372.191,0.570875,738,4.428,4.428,4.2066,0,0,0,9.2971,0,10,100,0,0,0,
1718,0.856,0.856,635,303.916,331.084,0.563243,635,3.81,3.81,3.6195,0,0,0,9.2971,0,10,100,0,0,0,
1719,1.031,1.031,515,267.847,247.153,0.581797,515,3.09,3.09,2.9355,0,0,0,9.2971,0,10,100,0,0,0,
1720,1.171,1.171,372,239.204,132.796,0.638481,372,2.232,2.232,2.1204,0,0,0,9.2971,0,10,100,0,0,0,
1721,1.428,1.428,199,166.165,32.835,0.827931,199,1.194,1.50316,1.428,0.309158,0,0,9.2971,0.309158,9.67412,96.7412,0,0,0,
1722,1.676,1.676,2,0,0,0.8,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,0,0,
1723,1.866,1.866,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,12,50,
1724,1.666,1.666,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,3.3,15.135,63.0625,
1725,1.506,1.506,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,3.3,18.27,76.125,
1726,1.222,1.222,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,3.3,21.405,89.1875,
1727,0.935,0.935,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,2.73158,24,100,
1728,0.637,0.637,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,24,100,
1729,0.529,0.529,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,24,100,
1730,0.483,0.483,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,24,100,
1731,0.469,0.469,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,24,100,
1732,0.461,0.461,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,0,0,
1733,0.505,0.505,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,0,0,
1734,0.656,0.656,0,0,0,0,0,0,0,0,0,0.343509,0,8.98794,0,9.67412,96.7412,0,0,0,
1735,0.896,0.896,108,2.32998,105.67,0.229966,108,0.648,0.304491,0.289267,-0.343509,0.343509,0.343509,8.98794,0,10,100,0,0,0,
1736,0.813,0.813,297,37.9583,259.042,0.376834,297,1.782,1.782,1.6929,0,0,0,9.2971,0,10,100,0,0,0,
1737,0.706,0.706,492,135.379,356.621,0.467272,492,2.952,2.952,2.8044,0,0,0,9.2971,0,10,100,0,0,0,
1738,0.715,0.715,643,241.035,401.965,0.516088,643,3.858,3.858,3.6651,0,0,0,9.2971,0,10,100,0,0,0,
1739,0.724,0.724,754,350.163,403.837,0.556884,754,4.524,4.524,4.2978,0,0,0,9.2971,0,10,100,0,0,0,
1740,0.714,0.714,809,436.687,372.313,0.590637,809,4.854,4.854,4.6113,0,0,0,9.2971,0,10,100,0,0,0,
1741,0.85,0.85,789,460.668,328.332,0.610646,789,4.734,4.734,4.4973,0,0,0,9.2971,0,10,100,0,0,0,
1742,1.014,1.014,647,325.831,321.169,0.574418,647,3.882,3.882,3.6879,0,0,0,9.2971,0,10,100,0,0,0,
1743,1.215,1.215,527,291.034,235.966,0.596254,527,3.162,3.162,3.0039,0,0,0,9.2971,0,10,100,0,0,0,
1744,1.357,1.357,394,283.443,110.557,0.678032,394,2.364,2.364,2.2458,0,0,0,9.2971,0,10,100,0,0,0,
1745,1.629,1.629,195,162.825,32.175,0.816847,195,1.17,1.71474,1.629,0.544737,0,0,9.2971,0.544737,9.4258,94.258,0,0,0,
1746,1.824,1.824,2,0,0,0.8,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,0,0,
1747,1.98,1.98,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,12,50,
1748,2.006,2.006,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,3.3,15.135,63.0625,
1749,1.737,1.737,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,3.3,18.27,76.125,
1750,1.366,1.366,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,3.3,21.405,89.1875,
1751,1.002,1.002,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,2.73158,24,100,
1752,0.637,0.637,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,24,100,
1753,0.529,0.529,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,24,100,
1754,0.483,0.483,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,24,100,
1755,0.469,0.469,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,24,100,
1756,0.461,0.461,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,0,0,
1757,0.505,0.505,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,0,0,
1758,0.656,0.656,0,0,0,0,0,0,0,0,0,0.605263,0,8.75236,0,9.4258,94.258,0,0,0,
1759,0.896,0.896,99,1.87229,97.1277,0.210133,99,0.594,0,0,-0.594,0.605263,0.594,8.75236,0,9.98931,99.8931,0,0,0,
1760,0.813,0.813,290,33.5953,256.405,0.367369,290,1.74,1.72874,1.6423,-0.0112632,0.0112632,0.0112632,9.28696,0,10,100,0,0,0,
1761,0.706,0.706,498,142.13,355.87,0.472556,498,2.988,2.988,2.8386,0,0,0,9.2971,0,10,100,0,0,0,
1762,0.715,0.715,644,242.215,401.785,0.516671,644,3.864,3.864,3.6708,0,0,0,9.2971,0,10,100,0,0,0,
1763,0.724,0.724,692,251.97,440.03,0.511056,692,4.152,4.152,3.9444,0,0,0,9.2971,0,10,100,0,0,0,
1764,0.707,0.707,662,203.2,458.8,0.483435,662,3.972,3.972,3.7734,0,0,0,9.2971,0,10,100,0,0,0,
1765,0.806,0.806,630,199.024,430.976,0.487874,630,3.78,3.78,3.591,0,0,0,9.2971,0,10,100,0,0,0,
1766,0.975,0.975,665,359.477,305.523,0.590988,665,3.99,3.99,3.7905,0,0,0,9.2971,0,10,100,0,0,0,
1767,1.103,1.103,462,180.611,281.389,0.523548,462,2.772,2.772,2.6334,0,0,0,9.2971,0,10,100,0,0,0,
1768,1.272,1.272,385,267.319,117.681,0.664375,385,2.31,2.31,2.1945,0,0,0,9.2971,0,10,100,0,0,0,
1769,1.582,1.582,192,160.32,31.68,0.809986,192,1.152,1.66526,1.582,0.513263,0,0,9.2971,0.513263,9.45897,94.5897,0,0,0,
1770,1.789,1.789,3,0,0,0.8,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,0,0,
1771,1.996,1.996,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,12,50,
1772,2.041,2.041,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,3.3,15.135,63.0625,
1773,1.784,1.784,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,3.3,18.27,76.125,
1774,1.222,1.222,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,3.3,21.405,89.1875,
1775,0.935,0.935,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,2.73158,24,100,
1776,0.644,0.644,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,24,100,
1777,0.533,0.533,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,24,100,
1778,0.485,0.485,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,24,100,
1779,0.47,0.47,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,24,100,
1780,0.464,0.464,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,0,0,
1781,0.509,0.509,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,0,0,
1782,0.667,0.667,0,0,0,0,0,0,0,0,0,0.570292,0,8.78383,0,9.45897,94.5897,0,0,0,
1783,0.918,0.918,117,3.01633,113.984,0.247551,117,0.702,0.131708,0.125122,-0.570292,0.570292,0.570292,8.78383,0,10,100,0,0,0,
1784,0.846,0.846,324,56.6514,267.349,0.409798,324,1.944,1.944,1.8468,0,0,0,9.2971,0,10,100,0,0,0,
1785,0.752,0.752,503,147.847,355.153,0.476899,503,3.018,3.018,2.8671,0,0,0,9.2971,0,10,100,0,0,0,
1786,0.766,0.766,653,255.484,397.516,0.523692,653,3.918,3.918,3.7221,0,0,0,9.2971,0,10,100,0,0,0,
1787,0.834,0.834,765,369.063,395.937,0.564955,765,4.59,4.59,4.3605,0,0,0,9.2971,0,10,100,0,0,0,
1788,0.905,0.905,788,398.963,389.037,0.575624,788,4.728,4.728,4.4916,0,0,0,9.2971,0,10,100,0,0,0,
1789,1.029,1.029,766,418.478,347.522,0.593578,766,4.596,4.596,4.3662,0,0,0,9.2971,0,10,100,0,0,0,
1790,1.153,1.153,689,405.765,283.235,0.612971,689,4.134,4.134,3.9273,0,0,0,9.2971,0,10,100,0,0,0,
1791,1.295,1.295,559,354.878,204.122,0.634535,559,3.354,3.354,3.1863,0,0,0,9.2971,0,10,100,0,0,0,
1792,1.399,1.399,384,266.754,117.246,0.664554,384,2.304,2.304,2.1888,0,0,0,9.2971,0,10,100,0,0,0,
1793,1.651,1.651,203,169.505,33.495,0.862673,203,1.218,1.73789,1.651,0.519895,0,0,9.2971,0.519895,9.45198,94.5198,0,0,0,
1794,1.852,1.852,4,0,0,0.8,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,0,0,
1795,2.02,2.02,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,12,50,
1796,2.047,2.047,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,3.3,15.135,63.0625,
1797,1.812,1.812,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,3.3,18.27,76.125,
1798,1.436,1.436,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,3.3,21.405,89.1875,
1799,1.019,1.019,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,2.73158,24,100,
1800,0.644,0.644,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,24,100,
1801,0.533,0.533,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,24,100,
1802,0.485,0.485,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,24,100,
1803,0.47,0.47,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,24,100,
1804,0.464,0.464,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,0,0,
1805,0.509,0.509,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,0,0,
1806,0.667,0.667,0,0,0,0,0,0,0,0,0,0.577661,0,8.7772,0,9.45198,94.5198,0,0,0,
1807,0.918,0.918,113,2.63512,110.365,0.23833,113,0.678,0.100339,0.0953222,-0.577661,0.577661,0.577661,8.7772,0,10,100,0,0,0,
1808,0.846,0.846,304,41.7102,262.29,0.38391,304,1.824,1.824,1.7328,0,0,0,9.2971,0,10,100,0,0,0,
1809,0.752,0.752,494,136.611,357.389,0.467989,494,2.964,2.964,2.8158,0,0,0,9.2971,0,10,100,0,0,0,
1810,0.766,0.766,654,256.76,397.24,0.524316,654,3.924,3.924,3.7278,0,0,0,9.2971,0,10,100,0,0,0,
1811,0.776,0.776,755,351.807,403.193,0.557584,755,4.53,4.53,4.3035,0,0,0,9.2971,0,10,100,0,0,0,
1812,0.855,0.855,815,448.831,366.169,0.595561,815,4.89,4.89,4.6455,0,0,0,9.2971,0,10,100,0,0,0,
1813,0.979,0.979,795,474.243,320.757,0.616488,795,4.77,4.77,4.5315,0,0,0,9.2971,0,10,100,0,0,0,
1814,1.11,1.11,677,383.917,293.083,0.60298,677,4.062,4.062,3.8589,0,0,0,9.2971,0,10,100,0,0,0,
1815,1.26,1.26,526,292.663,233.337,0.598129,526,3.156,3.156,2.9982,0,0,0,9.2971,0,10,100,0,0,0,
1816,1.374,1.374,391,281.738,109.262,0.678687,391,2.346,2.346,2.2287,0,0,0,9.2971,0,10,100,0,0,0,
1817,1.632,1.632,199,166.165,32.835,0.852075,199,1.194,1.71789,1.632,0.523895,0,0,9.2971,0.523895,9.44777,94.4777,0,0,0,
1818,1.85,1.85,4,0,0,0.8,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,0,0,0,
1819,2.017,2.017,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,0,12,50,
1820,2.085,2.085,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,3.3,15.135,63.0625,
1821,1.843,1.843,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,3.3,18.27,76.125,
1822,1.44,1.44,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,3.3,21.405,89.1875,
1823,1.037,1.037,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,2.73158,24,100,
1824,0.637,0.637,0,0,0,0,0,0,0,0,0,0.582105,0,8.7732,0,9.44777,94.4777,0,24,100,
