Time step,Load requested [kW],Load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
2721,1.078,1.078,644,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2722,1.32,1.32,784,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2723,1.394,1.394,690,9.97016,1.97401,0.8,57.0976,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2724,1.478,1.478,451,162.663,32.2058,0.8,10.6993,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2725,1.513,1.513,771,356.584,70.6007,0.8,23.4547,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2726,1.664,1.664,582,463.411,118.589,0.729444,49.7111,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2727,1.731,1.731,425,79.6709,345.329,0.417783,318.284,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2728,1.889,1.889,332,13.3775,318.623,0.282011,315.002,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2729,2.191,2.191,232,3.8235,228.177,0.183118,227.488,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2730,2.192,2.192,45,0.142357,44.8576,0.0351498,44.8527,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2731,2.217,2.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2732,2.344,2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2733,2.291,2.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2734,1.836,1.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2735,1.382,1.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2736,0.977,0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2737,0.791,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2738,0.699,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2739,0.658,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2740,0.618,0.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2741,0.655,0.655,2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2742,0.738,0.738,66,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2743,1.092,1.092,245,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2744,1.018,1.018,450,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2745,1.037,1.037,637,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2746,1.263,1.263,770,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2747,1.334,1.334,852,11.0561,2.18902,0.8,63.3168,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2748,1.437,1.437,854,165.75,32.8171,0.8,10.9023,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2749,1.568,1.568,841,359.272,71.1327,0.8,23.6314,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2750,1.809,1.809,752,627.92,124.08,0.938499,26.8451,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2751,1.977,1.977,626,369.605,256.395,0.613664,163.497,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2752,2.233,2.233,430,48.3346,381.665,0.364539,366.026,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2753,2.625,2.625,225,3.59086,221.409,0.177327,220.783,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2754,2.547,2.547,43,0.12982,42.8702,0.0335451,42.8658,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2755,2.57,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2756,2.658,2.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2757,2.506,2.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2758,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2759,1.601,1.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2760,1.095,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2761,0.894,0.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2762,0.763,0.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2763,0.468,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2764,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2765,0.505,0.505,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2766,0.669,0.669,79,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2767,0.936,0.936,251,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2768,0.95,0.95,457,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2769,0.954,0.954,641,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2770,1.202,1.202,774,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2771,1.349,1.349,868,12.178,2.41113,0.8,69.7414,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2772,1.458,1.458,891,168.771,33.4152,0.8,11.101,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2773,1.677,1.677,859,361.891,71.6514,0.8,23.8037,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2774,1.903,1.903,756,631.26,124.74,0.939607,26.8725,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2775,2.186,2.186,626,367.376,258.624,0.612025,165.732,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2776,2.509,2.509,424,44.7744,379.226,0.358775,364.858,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2777,2.877,2.877,220,3.42811,216.572,0.173137,215.988,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2778,2.776,2.776,59,0.244107,58.7559,0.0459712,58.7447,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2779,2.745,2.745,1,7.38203e-005,0.999926,0.000820225,0.999926,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2780,2.845,2.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2781,2.62,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2782,2.103,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2783,1.656,1.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2784,1.222,1.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2785,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2786,0.854,0.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2787,0.777,0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2788,0.709,0.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2789,0.702,0.702,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2790,0.838,0.838,72,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2791,1.164,1.164,220,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2792,1.095,1.095,458,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2793,1.103,1.103,531,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2794,1.368,1.368,727,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2795,1.455,1.455,803,13.3323,2.63968,0.8,76.3522,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2796,1.588,1.588,731,171.724,34,0.8,11.2953,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2797,1.799,1.799,636,364.443,72.1566,0.8,23.9715,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2798,1.988,1.988,632,527.305,104.695,0.782368,36.3538,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2799,2.222,2.222,482,135.192,346.808,0.470027,301.087,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2800,2.453,2.453,314,10.0924,303.908,0.265217,301.317,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2801,2.741,2.741,113,0.90317,112.097,0.0888073,112.017,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2802,2.621,2.621,26,0.0473499,25.9527,0.020235,25.9517,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2803,2.506,2.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2804,2.536,2.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2805,2.487,2.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2806,1.998,1.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2807,1.533,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2808,1.092,1.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2809,0.858,0.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2810,0.732,0.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2811,0.647,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2812,0.559,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2813,0.584,0.584,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2814,0.68,0.68,82,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2815,1.043,1.043,272,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2816,0.994,0.994,487,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2817,0.954,0.954,661,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2818,1.164,1.164,824,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2819,1.228,1.228,902,14.5157,2.87399,0.8,83.1294,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2820,1.292,1.292,918,174.61,34.5712,0.8,11.4851,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2821,1.473,1.473,894,366.925,72.6481,0.8,24.1349,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2822,1.605,1.605,796,664.66,131.34,0.981606,23.6883,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2823,1.79,1.79,654,417.418,236.582,0.636176,140.52,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2824,2.106,2.106,455,62.265,392.735,0.383645,372.116,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2825,2.391,2.391,248,4.34456,243.655,0.194649,242.825,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2826,2.347,2.347,59,0.243553,58.7564,0.0458668,58.7453,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2827,2.356,2.356,2,0.000294622,1.99971,0.00163679,1.9997,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2828,2.429,2.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2829,2.364,2.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2830,1.893,1.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2831,1.424,1.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2832,1.003,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2833,0.755,0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2834,0.482,0.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2835,0.468,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2836,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2837,0.505,0.505,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2838,0.669,0.669,92,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2839,0.936,0.936,275,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2840,0.845,0.845,491,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2841,0.74,0.74,670,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2842,0.957,0.957,814,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2843,1.008,1.008,900,15.7249,3.1134,0.8,90.0542,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2844,1.129,1.129,924,177.426,35.1288,0.8,11.6703,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2845,1.268,1.268,892,369.339,73.126,0.8,24.2936,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2846,1.425,1.425,794,662.99,131.01,0.975517,24.295,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2847,1.627,1.627,652,411.453,240.547,0.632722,144.5,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2848,1.952,1.952,415,39.4371,375.563,0.349338,363.095,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2849,2.308,2.308,246,4.2694,241.731,0.192837,240.922,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2850,2.317,2.317,52,0.188988,51.811,0.040382,51.8034,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2851,2.346,2.346,3,0.0006622,2.99934,0.00245259,2.99934,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2852,2.48,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2853,2.378,2.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2854,1.917,1.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2855,1.463,1.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2856,0.952,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2857,0.794,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2858,0.676,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2859,0.572,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2860,0.504,0.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2861,0.521,0.521,7,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2862,0.669,0.669,96,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2863,0.962,0.962,283,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2864,0.881,0.881,501,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2865,0.842,0.842,642,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2866,1.059,1.059,776,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2867,1.123,1.123,838,16.9564,3.35723,0.8,97.1071,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2868,1.274,1.274,923,180.172,35.6726,0.8,11.851,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2869,1.402,1.402,852,371.683,73.5901,0.8,24.4478,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2870,1.605,1.605,810,676.35,133.65,0.991628,22.9866,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2871,1.777,1.777,655,415.343,239.657,0.634183,143.28,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2872,2.056,2.056,334,13.2217,320.778,0.280709,317.214,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2873,2.306,2.306,165,1.91843,163.082,0.129187,162.837,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2874,2.358,2.358,47,0.154235,46.8458,0.0364621,46.8402,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2875,2.36,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2876,2.492,2.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2877,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2878,1.999,1.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2879,1.569,1.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2880,1.136,1.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2881,0.923,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2882,0.794,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2883,0.663,0.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2884,0.489,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2885,0.505,0.505,8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2886,0.648,0.648,93,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2887,0.886,0.886,291,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2888,0.962,0.962,500,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2889,0.99,0.99,682,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2890,1.192,1.192,818,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2891,1.244,1.244,905,18.207,3.60482,0.8,104.269,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2892,1.333,1.333,934,182.848,36.2024,0.8,12.027,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2893,1.408,1.408,898,373.957,74.0404,0.8,24.5974,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2894,1.504,1.504,801,668.835,132.165,0.977247,24.3182,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2895,1.66,1.66,652,407.589,244.411,0.629898,148.169,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2896,1.907,1.907,463,66.4693,396.531,0.388538,374.412,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2897,2.305,2.305,253,4.5053,248.495,0.197861,247.619,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2898,2.276,2.276,66,0.303846,65.6962,0.0511525,65.6807,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2899,2.259,2.259,2,0.000293725,1.99971,0.00163181,1.99971,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2900,2.376,2.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2901,2.364,2.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2902,1.86,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2903,1.459,1.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2904,0.872,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2905,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2906,0.663,0.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2907,0.583,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2908,0.528,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2909,0.556,0.556,13,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2910,0.648,0.648,109,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2911,0.948,0.948,310,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2912,0.901,0.901,517,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2913,0.951,0.951,697,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2914,1.21,1.21,835,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2915,1.29,1.29,919,19.4731,3.85552,0.8,111.52,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2916,1.4,1.4,943,185.453,36.7181,0.8,12.1983,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2917,1.54,1.54,911,376.161,74.4768,0.8,24.7424,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2918,1.73,1.73,777,648.795,128.205,0.944841,27.0587,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2919,1.966,1.966,630,363.328,266.672,0.607369,173.263,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2920,2.198,2.198,449,57.0421,391.958,0.376247,373.223,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2921,2.678,2.678,205,2.95475,202.045,0.160149,201.579,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2922,2.569,2.569,54,0.203213,53.7968,0.0418134,53.7883,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2923,2.551,2.551,2,0.000293449,1.99971,0.00163027,1.99971,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2924,2.602,2.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2925,2.556,2.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2926,2.161,2.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2927,1.645,1.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2928,1.239,1.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2929,0.942,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2930,0.684,0.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2931,0.469,0.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2932,0.461,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2933,0.505,0.505,8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2934,0.648,0.648,92,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2935,0.873,0.873,271,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2936,0.882,0.882,457,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2937,0.923,0.923,653,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2938,1.241,1.241,786,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2939,1.401,1.401,689,20.7517,4.10865,0.8,118.842,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2940,1.57,1.57,765,187.985,37.2195,0.8,12.3649,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2941,1.705,1.705,630,378.295,74.8993,0.8,24.8827,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2942,1.846,1.846,735,613.725,121.275,0.890939,31.0544,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2943,1.996,1.996,491,139.997,351.003,0.472415,303.724,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2944,2.353,2.353,115,0.996021,114.004,0.0962339,113.909,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2945,2.449,2.449,102,0.730746,101.269,0.0796019,101.212,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2946,2.253,2.253,29,0.058557,28.9414,0.0224356,28.9401,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2947,2.191,2.191,1,7.32961e-005,0.999927,0.000814401,0.999927,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2948,2.285,2.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2949,1.834,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2950,1.642,1.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2951,0.935,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2952,0.637,0.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2953,0.622,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2954,0.545,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2955,0.505,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2956,0.485,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2957,0.509,0.509,5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2958,0.659,0.659,34,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2959,0.895,0.895,111,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2960,0.817,0.817,321,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2961,0.737,0.737,546,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2962,0.754,0.754,638,0,0,0.8,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2963,0.855,0.855,691,22.0392,4.36357,0.8,126.215,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2964,0.912,0.912,903,190.446,37.7067,0.8,12.5268,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2965,0.978,0.978,859,380.359,75.3078,0.8,25.0184,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2966,1.068,1.068,517,317.603,199.397,0.624786,122.865,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2967,1.222,1.222,149,1.91879,147.081,0.143086,146.81,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2968,1.123,1.123,108,0.877312,107.123,0.0902584,107.044,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2969,1.03,1.03,66,0.305654,65.6943,0.0514569,65.6787,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2970,1.211,1.211,23,0.0368023,22.9632,0.0177789,22.9625,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2971,1.309,1.309,1,7.32324e-005,0.999927,0.000813693,0.999927,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2972,1.454,1.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2973,1.583,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2974,1.293,1.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2975,0.951,0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2976,0.644,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
2977,0.533,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,
